school,source_file,source_title,source_report_date,jmtes,student_id,grade,female,gender,black,race_ethnicity,age,meal_status,entry_code,report_school_days,full_school_year_days,unexcused_absences,excused_absences,total_absences,unexcused_pct,excused_pct,total_pct,propensity,overlap_weight
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410303,02,1.0,Female,1.0,Black,8.0,04,R,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.42459694542349635,0.42459694542349635
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411594,02,1.0,Female,0.0,NonBlack,8.0,01,R,170.0,170.0,5.0,1.0,6.0,2.941176470588235,0.5882352941176471,3.5294117647058822,0.3288575399075895,0.3288575399075895
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412304,KF,1.0,Female,0.0,NonBlack,6.0,01,R,170.0,170.0,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823,0.2240113592733039,0.2240113592733039
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409070,02,0.0,Male,1.0,Black,8.0,04,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.41576709427074504,0.41576709427074504
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408708,03,1.0,Female,0.0,NonBlack,9.0,05,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.4168284886646288,0.4168284886646288
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409012,03,0.0,Male,0.0,NonBlack,9.0,01,R,170.0,170.0,4.0,5.0,9.0,2.3529411764705883,2.941176470588235,5.294117647058823,0.2984901966614424,0.2984901966614424
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411575,01,0.0,Male,0.0,NonBlack,7.0,03,R,170.0,170.0,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647,0.3085607753504705,0.3085607753504705
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407793,04,0.0,Male,0.0,NonBlack,10.0,04,R,170.0,170.0,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823,0.3110807776443639,0.3110807776443639
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409902,KF,1.0,Female,1.0,Black,5.0,04,R,170.0,170.0,35.0,6.0,41.0,20.588235294117645,3.5294117647058822,24.11764705882353,0.3062563474499991,0.3062563474499991
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408747,01,1.0,Female,1.0,Black,7.0,04,R,170.0,170.0,36.0,5.0,41.0,21.176470588235293,2.941176470588235,24.11764705882353,0.3590966116421836,0.3590966116421836
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412114,03,0.0,Male,1.0,Black,9.0,01,R,170.0,170.0,30.0,12.0,42.0,17.647058823529413,7.0588235294117645,24.705882352941178,0.3745325405799765,0.3745325405799765
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410592,04,0.0,Male,0.0,NonBlack,10.0,05,R,170.0,170.0,5.0,6.0,11.0,2.941176470588235,3.5294117647058822,6.470588235294119,0.40603684090745235,0.40603684090745235
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413034,KF,1.0,Female,0.0,NonBlack,6.0,05,R,170.0,170.0,22.0,12.0,34.0,12.941176470588237,7.0588235294117645,20.0,0.318647589734853,0.318647589734853
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408572,01,1.0,Female,0.0,NonBlack,7.0,05,R,170.0,170.0,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.3760691717741269,0.3760691717741269
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409396,01,1.0,Female,1.0,Black,7.0,03,R,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.3943806278085283,0.3943806278085283
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411241,KF,1.0,Female,1.0,Black,6.0,05,R,170.0,170.0,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823,0.39691961067786735,0.39691961067786735
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412218,KF,0.0,Male,1.0,Black,6.0,04,R,170.0,170.0,13.0,4.0,17.0,7.647058823529412,2.3529411764705883,10.0,0.29540854874670763,0.29540854874670763
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600405724,05,0.0,Male,1.0,Black,11.0,04,R,170.0,170.0,6.0,2.0,8.0,3.5294117647058822,1.1764705882352942,4.705882352941177,0.3232015365192304,0.3232015365192304
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408875,03,1.0,Female,1.0,Black,9.0,04,R,170.0,170.0,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471,0.39919333742627594,0.39919333742627594
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409370,02,1.0,Female,1.0,Black,8.0,04,R,170.0,170.0,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.42459694542349635,0.42459694542349635
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410466,KF,0.0,Male,1.0,Black,6.0,04,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.29540854874670763,0.29540854874670763
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407496,03,0.0,Male,0.0,NonBlack,9.0,05,R,170.0,170.0,8.0,2.0,10.0,4.705882352941177,1.1764705882352942,5.88235294117647,0.4080456252027806,0.4080456252027806
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411546,04,1.0,Female,1.0,Black,10.0,04,R,170.0,170.0,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411,0.3971988908994187,0.3971988908994187
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409433,02,1.0,Female,0.0,NonBlack,8.0,04,R,170.0,170.0,56.0,39.0,95.0,32.94117647058823,22.941176470588236,55.88235294117647,0.343980042197937,0.343980042197937
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407454,03,0.0,Male,0.0,NonBlack,10.0,05,R,170.0,170.0,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412,0.404346897554722,0.404346897554722
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411914,KF,1.0,Female,0.0,NonBlack,6.0,01,R,170.0,170.0,32.0,1.0,33.0,18.823529411764707,0.5882352941176471,19.411764705882355,0.2240113592733039,0.2240113592733039
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410319,KF,0.0,Male,1.0,Black,7.0,04,R,170.0,170.0,10.0,1.0,11.0,5.88235294117647,0.5882352941176471,6.470588235294119,0.2922267888810594,0.2922267888810594
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408048,05,0.0,Male,0.0,NonBlack,11.0,01,R,170.0,170.0,20.0,12.0,32.0,11.76470588235294,7.0588235294117645,18.823529411764707,0.24075881484942052,0.24075881484942052
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410266,01,0.0,Male,1.0,Black,8.0,01,R,170.0,170.0,2.0,7.0,9.0,1.1764705882352942,4.117647058823529,5.294117647058823,0.33211931398439803,0.33211931398439803
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410208,KF,0.0,Male,0.0,NonBlack,6.0,05,R,170.0,170.0,28.0,0.0,28.0,16.470588235294116,0.0,16.470588235294116,0.31083082601844725,0.31083082601844725
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408754,02,0.0,Male,0.0,NonBlack,7.0,05,R,170.0,170.0,27.0,0.0,27.0,15.88235294117647,0.0,15.88235294117647,0.4373758525070197,0.4373758525070197
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600405094,05,0.0,Male,1.0,Black,10.0,04,R,170.0,170.0,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177,0.3265649413409919,0.3265649413409919
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412973,02,1.0,Female,1.0,Black,8.0,04,C,170.0,170.0,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647,0.4377225329106053,0.4377225329106053
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412329,KF,1.0,Female,0.0,NonBlack,6.0,03,R,170.0,170.0,2.0,4.0,6.0,1.1764705882352942,2.3529411764705883,3.5294117647058822,0.26418291418024975,0.26418291418024975
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410050,01,1.0,Female,1.0,Black,7.0,05,R,170.0,170.0,10.0,8.0,18.0,5.88235294117647,4.705882352941177,10.588235294117647,0.4589453259565424,0.4589453259565424
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411528,01,0.0,Male,1.0,Black,7.0,05,R,170.0,170.0,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822,0.4499597498874296,0.4499597498874296
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410138,KF,0.0,Male,0.0,NonBlack,6.0,05,R,170.0,170.0,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471,0.31083082601844725,0.31083082601844725
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410038,04,0.0,Male,0.0,NonBlack,9.0,03,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.3476500868765388,0.3476500868765388
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600403721,05,1.0,Female,1.0,Black,11.0,01,R,170.0,170.0,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353,0.3163487694343704,0.3163487694343704
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411162,01,0.0,Male,0.0,NonBlack,7.0,04,R,170.0,170.0,9.0,2.0,11.0,5.294117647058823,1.1764705882352942,6.470588235294119,0.2774374467211978,0.2774374467211978
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411390,03,0.0,Male,1.0,Black,9.0,03,R,170.0,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4268488894987492,0.4268488894987492
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411460,01,0.0,Male,1.0,Black,7.0,05,R,170.0,170.0,4.0,1.0,5.0,2.3529411764705883,0.5882352941176471,2.941176470588235,0.4499597498874296,0.4499597498874296
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412972,KF,0.0,Male,1.0,Black,6.0,04,C,170.0,170.0,20.0,0.0,20.0,11.76470588235294,0.0,11.76470588235294,0.30666897674887406,0.30666897674887406
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412971,KF,0.0,Male,1.0,Black,6.0,04,C,170.0,170.0,20.0,0.0,20.0,11.76470588235294,0.0,11.76470588235294,0.30666897674887406,0.30666897674887406
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411461,01,1.0,Female,1.0,Black,7.0,05,R,170.0,170.0,2.0,1.0,3.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.4589453259565424,0.4589453259565424
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411424,05,0.0,Male,1.0,Black,11.0,01,R,170.0,170.0,42.0,4.0,46.0,24.705882352941178,2.3529411764705883,27.058823529411764,0.30856285984788506,0.30856285984788506
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408945,03,0.0,Male,0.0,NonBlack,9.0,04,R,170.0,170.0,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647,0.3128672383223194,0.3128672383223194
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412681,KF,0.0,Male,1.0,Black,6.0,03,R,170.0,170.0,20.0,6.0,26.0,11.76470588235294,3.5294117647058822,15.294117647058824,0.3276337693168126,0.3276337693168126
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407900,03,1.0,Female,1.0,Black,8.0,05,R,170.0,170.0,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411,0.5053011506707007,0.5053011506707007
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407727,04,1.0,Female,0.0,NonBlack,10.0,05,R,170.0,170.0,3.0,2.0,5.0,1.7647058823529411,1.1764705882352942,2.941176470588235,0.4148067651589952,0.4148067651589952
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412698,KF,1.0,Female,0.0,NonBlack,6.0,04,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.23600794568364825,0.23600794568364825
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408606,03,1.0,Female,0.0,NonBlack,9.0,04,R,170.0,170.0,5.0,3.0,8.0,2.941176470588235,1.7647058823529411,4.705882352941177,0.3207113818541465,0.3207113818541465
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409901,KF,0.0,Male,1.0,Black,6.0,04,R,170.0,170.0,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647,0.29540854874670763,0.29540854874670763
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600405143,04,0.0,Male,1.0,Black,10.0,04,R,170.0,170.0,7.0,1.0,8.0,4.117647058823529,0.5882352941176471,4.705882352941177,0.3885540581161595,0.3885540581161595
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600404869,04,1.0,Female,1.0,Black,10.0,03,R,170.0,170.0,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942,0.4336933266263155,0.4336933266263155
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406554,03,0.0,Male,1.0,Black,8.0,03,R,170.0,170.0,21.0,3.0,24.0,12.352941176470589,1.7647058823529411,14.117647058823529,0.4306046515954522,0.4306046515954522
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408894,03,0.0,Male,1.0,Black,9.0,04,R,170.0,170.0,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529,0.3905332190874847,0.3905332190874847
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409871,01,1.0,Female,0.0,NonBlack,7.0,04,R,170.0,170.0,7.0,6.0,13.0,4.117647058823529,3.5294117647058822,7.647058823529412,0.2847614260997814,0.2847614260997814
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407220,03,0.0,Male,1.0,Black,9.0,05,R,170.0,170.0,10.0,2.0,12.0,5.88235294117647,1.1764705882352942,7.0588235294117645,0.49240723395414576,0.49240723395414576
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412359,KF,0.0,Male,1.0,Black,7.0,03,R,170.0,170.0,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411,0.32426465682187616,0.32426465682187616
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411160,KF,0.0,Male,1.0,Black,6.0,05,S,170.0,170.0,6.0,1.0,7.0,3.5294117647058822,0.5882352941176471,4.117647058823529,0.5348138646472325,0.5348138646472325
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408541,03,1.0,Female,1.0,Black,8.0,01,R,170.0,170.0,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942,0.3866912712453397,0.3866912712453397
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411203,04,0.0,Male,0.0,NonBlack,10.0,05,R,170.0,170.0,5.0,1.0,6.0,2.941176470588235,0.5882352941176471,3.5294117647058822,0.40603684090745235,0.40603684090745235
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410604,01,1.0,Female,0.0,NonBlack,6.0,03,R,170.0,170.0,13.0,0.0,13.0,7.647058823529412,0.0,7.647058823529412,0.31967241965387344,0.31967241965387344
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600404633,04,0.0,Male,0.0,NonBlack,10.0,03,R,170.0,170.0,14.0,0.0,14.0,8.235294117647058,0.0,8.235294117647058,0.34418050705905767,0.34418050705905767
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406214,05,1.0,Female,0.0,NonBlack,11.0,01,R,170.0,170.0,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823,0.24744611634052605,0.24744611634052605
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413133,04,1.0,Female,1.0,Black,9.0,03,C,170.0,170.0,10.0,0.0,10.0,5.88235294117647,0.0,5.88235294117647,0.450675149881183,0.450675149881183
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407260,02,0.0,Male,1.0,Black,8.0,03,R,170.0,170.0,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411,0.4526863820965202,0.4526863820965202
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412577,KF,0.0,Male,0.0,NonBlack,6.0,04,R,170.0,170.0,10.0,12.0,22.0,5.88235294117647,7.0588235294117645,12.941176470588237,0.22953547976976918,0.22953547976976918
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412700,05,1.0,Female,0.0,NonBlack,11.0,05,R,170.0,170.0,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235,0.3475485104116141,0.3475485104116141
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600406914,04,1.0,Female,1.0,Black,10.0,03,R,170.0,170.0,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235,0.4336933266263155,0.4336933266263155
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412324,03,0.0,Male,1.0,Black,9.0,04,R,170.0,170.0,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883,0.3905332190874847,0.3905332190874847
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409252,03,1.0,Female,1.0,Black,9.0,04,R,170.0,170.0,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647,0.39919333742627594,0.39919333742627594
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412284,KF,0.0,Male,1.0,Black,6.0,05,R,170.0,170.0,19.0,7.0,26.0,11.176470588235295,4.117647058823529,15.294117647058824,0.3882769410660164,0.3882769410660164
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410449,02,1.0,Female,1.0,Black,8.0,04,R,170.0,170.0,15.0,0.0,15.0,8.823529411764707,0.0,8.823529411764707,0.42459694542349635,0.42459694542349635
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600412285,01,1.0,Female,1.0,Black,7.0,04,R,170.0,170.0,17.0,2.0,19.0,10.0,1.1764705882352942,11.176470588235295,0.3590966116421836,0.3590966116421836
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600408615,04,1.0,Female,0.0,NonBlack,10.0,01,R,170.0,170.0,5.0,2.0,7.0,2.941176470588235,1.1764705882352942,4.117647058823529,0.3043694291592649,0.3043694291592649
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413207,KF,1.0,Female,1.0,Black,6.0,03,C,170.0,170.0,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471,0.3477050013223457,0.3477050013223457
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600411421,01,1.0,Female,0.0,NonBlack,7.0,05,R,170.0,170.0,14.0,1.0,15.0,8.235294117647058,0.5882352941176471,8.823529411764707,0.3760691717741269,0.3760691717741269
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600413038,01,1.0,Female,1.0,Black,7.0,04,C,170.0,170.0,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647,0.3715046907513751,0.3715046907513751
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410139,KF,0.0,Male,1.0,Black,6.0,04,R,170.0,170.0,30.0,2.0,32.0,17.647058823529413,1.1764705882352942,18.823529411764707,0.29540854874670763,0.29540854874670763
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600405307,05,1.0,Female,0.0,NonBlack,11.0,03,R,170.0,170.0,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119,0.2902482897779984,0.2902482897779984
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600409294,03,1.0,Female,0.0,NonBlack,8.0,04,R,170.0,170.0,37.0,7.0,44.0,21.764705882352942,4.117647058823529,25.882352941176475,0.32406128076359414,0.32406128076359414
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600407692,04,0.0,Male,0.0,NonBlack,10.0,04,R,170.0,170.0,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235,0.3110807776443639,0.3110807776443639
JES,JES At Risk Report_Updated 6.15.26 (PW_ #JES2026).xlsx,Jacksonville Elementary School RTI - at Risk Report,2026-06-15,0.0,600410574,02,1.0,Female,0.0,NonBlack,8.0,05,R,170.0,170.0,1.0,5.0,6.0,0.5882352941176471,2.941176470588235,3.5294117647058822,0.4425277478512208,0.4425277478512208
