grade,school,jmtes,subject,student_id,post_score,baseline_score,baseline_source,female,black,age,meal_status,entry_code,source_file
Grade 5,JMTES,1,ELA,2764454506,1048.0,1049.0,ELA Winter 2025,1,1,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,2764454506,1048.0,1047.0,Math Winter 2025,1,1,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,2764454506,1049.0,1049.0,Science Winter 2025,1,1,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,8110637167,1062.0,1064.0,ELA Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,8110637167,1066.0,1060.0,Math Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,8110637167,1063.0,1050.0,Science Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,6825331586,1031.0,1034.0,ELA Winter 2025,0,1,12.0,03,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,6825331586,1010.0,1002.0,Math Winter 2025,0,1,12.0,03,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,6825331586,1041.0,1032.0,Science Winter 2025,0,1,12.0,03,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,3744142374,1069.0,1062.0,ELA Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,3744142374,1062.0,1065.0,Math Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,3744142374,1075.0,1058.0,Science Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,1708805727,1043.0,1039.0,ELA Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,1708805727,1043.0,1038.0,Math Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,1708805727,1050.0,1043.0,Science Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,8447470584,1070.0,1064.0,ELA Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,8447470584,1064.0,1060.0,Math Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,8447470584,1059.0,1060.0,Science Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,3408302264,1065.0,1042.0,ELA Winter 2025,0,1,12.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,3408302264,1034.0,1045.0,Math Winter 2025,0,1,12.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,3408302264,1068.0,1043.0,Science Winter 2025,0,1,12.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,4170432243,1064.0,1066.0,ELA Winter 2025,1,0,11.0,03,S,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,4170432243,1047.0,1053.0,Math Winter 2025,1,0,11.0,03,S,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,4170432243,1057.0,1056.0,Science Winter 2025,1,0,11.0,03,S,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,1355848166,1057.0,1047.0,ELA Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,1355848166,1057.0,1055.0,Math Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,1355848166,1062.0,1053.0,Science Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,8277081668,1057.0,1062.0,ELA Winter 2025,1,1,11.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,8277081668,1052.0,1048.0,Math Winter 2025,1,1,11.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,8277081668,1053.0,1048.0,Science Winter 2025,1,1,11.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,8671511847,1073.0,1055.0,ELA Winter 2025,0,1,11.0,02,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,8671511847,1061.0,1051.0,Math Winter 2025,0,1,11.0,02,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,8671511847,1063.0,1051.0,Science Winter 2025,0,1,11.0,02,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,4413517715,1046.0,1041.0,ELA Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,4413517715,1048.0,1048.0,Math Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,4413517715,1054.0,1054.0,Science Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,3326816702,1074.0,1057.0,ELA Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,3326816702,1065.0,1054.0,Math Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,3326816702,1059.0,1049.0,Science Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,4682365171,1021.0,1015.0,ELA Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,4682365171,1002.0,1017.0,Math Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,4682365171,1035.0,1026.0,Science Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,6046223837,1048.0,1036.0,ELA Winter 2025,1,1,10.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,6046223837,1035.0,1016.0,Math Winter 2025,1,1,10.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,6046223837,1038.0,1016.0,Science Winter 2025,1,1,10.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,8125147671,1058.0,1065.0,ELA Winter 2025,0,0,10.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,8125147671,1054.0,1069.0,Math Winter 2025,0,0,10.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,8125147671,1063.0,1069.0,Science Winter 2025,0,0,10.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,3703313137,1048.0,1053.0,ELA Winter 2025,0,0,11.0,05,S,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,3703313137,1050.0,1051.0,Math Winter 2025,0,0,11.0,05,S,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,3703313137,1062.0,1061.0,Science Winter 2025,0,0,11.0,05,S,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,7646077884,1038.0,1040.0,ELA Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,7646077884,1038.0,1041.0,Math Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,7646077884,1029.0,1041.0,Science Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,6267083013,1035.0,1045.0,ELA Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,6267083013,1047.0,1047.0,Math Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,6267083013,1062.0,1049.0,Science Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,6582245565,1055.0,1062.0,ELA Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,6582245565,1081.0,1069.0,Math Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,6582245565,1061.0,1069.0,Science Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,8245060372,1065.0,1065.0,ELA Winter 2025,1,1,11.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,8245060372,1052.0,1056.0,Math Winter 2025,1,1,11.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,8245060372,1071.0,1063.0,Science Winter 2025,1,1,11.0,03,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,3500358682,1029.0,1026.0,ELA Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,3500358682,1035.0,1039.0,Math Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,3500358682,1036.0,1034.0,Science Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,3450865264,1041.0,1044.0,ELA Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,3450865264,1038.0,1038.0,Math Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,3450865264,1037.0,1043.0,Science Winter 2025,1,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,2613845252,1031.0,1015.0,ELA Winter 2025,0,1,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,2613845252,1006.0,1002.0,Math Winter 2025,0,1,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,2613845252,1036.0,1033.0,Science Winter 2025,0,1,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,7181630116,1057.0,1050.0,ELA Winter 2025,0,0,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,7181630116,1079.0,1072.0,Math Winter 2025,0,0,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,7181630116,1082.0,1064.0,Science Winter 2025,0,0,11.0,04,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,1406143841,1056.0,1050.0,ELA Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,1406143841,1063.0,1061.0,Math Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,1406143841,1052.0,1054.0,Science Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,2687885447,1041.0,1027.0,ELA Winter 2025,0,1,12.0,01,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,2687885447,1032.0,1010.0,Math Winter 2025,0,1,12.0,01,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,2687885447,1039.0,1045.0,Science Winter 2025,0,1,12.0,01,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,4547170126,1059.0,1054.0,ELA Winter 2025,1,1,11.0,05,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,4547170126,1054.0,1057.0,Math Winter 2025,1,1,11.0,05,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,4547170126,1058.0,1049.0,Science Winter 2025,1,1,11.0,05,C,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,6731314378,1064.0,1062.0,ELA Winter 2025,1,0,10.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,6731314378,1041.0,1049.0,Math Winter 2025,1,0,10.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,6731314378,1053.0,1063.0,Science Winter 2025,1,0,10.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,4084433684,1073.0,1072.0,ELA Winter 2025,0,0,12.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,4084433684,1078.0,1076.0,Math Winter 2025,0,0,12.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,4084433684,1087.0,1069.0,Science Winter 2025,0,0,12.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,6214415134,1028.0,1029.0,ELA Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,6214415134,1005.0,1002.0,Math Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,6214415134,1029.0,1042.0,Science Winter 2025,0,0,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,2731456321,1025.0,1021.0,ELA Winter 2025,0,1,10.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,2731456321,1032.0,1041.0,Math Winter 2025,0,1,10.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,2731456321,1042.0,1040.0,Science Winter 2025,0,1,10.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,2503244207,1068.0,1075.0,ELA Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,2503244207,1077.0,1071.0,Math Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,2503244207,1083.0,1064.0,Science Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,5218830241,1023.0,1034.0,ELA Winter 2025,0,0,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,5218830241,1034.0,1038.0,Math Winter 2025,0,0,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,5218830241,1033.0,1029.0,Science Winter 2025,0,0,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,5776473107,1056.0,1054.0,ELA Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,5776473107,1067.0,1070.0,Math Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,5776473107,1062.0,1062.0,Science Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,2310280208,1053.0,1036.0,ELA Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,2310280208,1055.0,1044.0,Math Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,2310280208,1047.0,1051.0,Science Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,4883524245,1061.0,1046.0,ELA Winter 2025,1,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,4883524245,1071.0,1063.0,Math Winter 2025,1,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,4883524245,1070.0,1057.0,Science Winter 2025,1,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,7482660341,1057.0,1066.0,ELA Winter 2025,1,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,7482660341,1050.0,1039.0,Math Winter 2025,1,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,7482660341,1058.0,1039.0,Science Winter 2025,1,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,3713274858,1038.0,1024.0,ELA Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,3713274858,1018.0,1002.0,Math Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,3713274858,1044.0,1034.0,Science Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,6513573285,1035.0,1034.0,ELA Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,6513573285,1031.0,1036.0,Math Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,6513573285,1040.0,1036.0,Science Winter 2025,0,1,11.0,05,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,ELA,5331817645,1065.0,1060.0,ELA Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Math,5331817645,1059.0,1052.0,Math Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JMTES,1,Science,5331817645,1058.0,1061.0,Science Winter 2025,0,1,11.0,04,R,Grade 5/JMTES Atlas Report - Grade 5 - Current Year - Merged At Risk.csv
Grade 5,JES,0,ELA,2235183678,1036.0,1033.0,ELA Sum 2025,0,0,11.0,03,C,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,2235183678,1050.0,1046.0,Math Sum 2025,0,0,11.0,03,C,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,2235183678,1049.0,1038.0,Science Sum 2025,0,0,11.0,03,C,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,4345435652,1044.0,1027.0,ELA Sum 2025,1,1,11.0,04,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,4345435652,1042.0,1038.0,Math Sum 2025,1,1,11.0,04,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,4345435652,1047.0,1037.0,Science Sum 2025,1,1,11.0,04,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,5002041617,1048.0,1054.0,ELA Sum 2025,0,0,12.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,5002041617,1080.0,1077.0,Math Sum 2025,0,0,12.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,5002041617,1077.0,1079.0,Science Sum 2025,0,0,12.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,7515347017,1048.0,1044.0,ELA Sum 2025,1,1,11.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,7515347017,1045.0,1041.0,Math Sum 2025,1,1,11.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,7515347017,1037.0,1043.0,Science Sum 2025,1,1,11.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,1255451357,1073.0,1066.0,ELA Sum 2025,0,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,1255451357,1064.0,1066.0,Math Sum 2025,0,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,1255451357,1065.0,1062.0,Science Sum 2025,0,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,7317036114,1041.0,1039.0,ELA Sum 2025,1,1,12.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,7317036114,1036.0,1049.0,Math Sum 2025,1,1,12.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,7317036114,1034.0,1034.0,Science Sum 2025,1,1,12.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,7452322727,1056.0,1043.0,ELA Sum 2025,1,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,7452322727,1052.0,1042.0,Math Sum 2025,1,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,7452322727,1038.0,1037.0,Science Sum 2025,1,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,1635838636,1049.0,1040.0,ELA Sum 2025,1,1,10.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,1635838636,1033.0,1044.0,Math Sum 2025,1,1,10.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,1635838636,1033.0,1042.0,Science Sum 2025,1,1,10.0,01,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,1340741808,1038.0,1042.0,ELA Sum 2025,0,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,1340741808,1039.0,1044.0,Math Sum 2025,0,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,1340741808,1037.0,1034.0,Science Sum 2025,0,1,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,ELA,1300550405,1067.0,1070.0,ELA Sum 2025,1,0,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Math,1300550405,1064.0,1057.0,Math Sum 2025,1,0,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
Grade 5,JES,0,Science,1300550405,1061.0,1067.0,Science Sum 2025,1,0,11.0,05,R,Grade 5/JES Atlas Report - Grade 5 - Merged At Risk.csv
