domain,model,school,propensity
Behavior,Behavior model,JMTES,0.3991933374262757
Behavior,Behavior model,JMTES,0.3885540581161594
Behavior,Behavior model,JMTES,0.5409798178233359
Behavior,Behavior model,JMTES,0.33243634087910673
Behavior,Behavior model,JMTES,0.2805220023019604
Behavior,Behavior model,JMTES,0.352407089626893
Behavior,Behavior model,JMTES,0.3173798521091101
Behavior,Behavior model,JMTES,0.3590966116421826
Behavior,Behavior model,JMTES,0.30436942915926435
Behavior,Behavior model,JMTES,0.35430882077640957
Behavior,Behavior model,JMTES,0.33584815905181326
Behavior,Behavior model,JMTES,0.31890091850418884
Behavior,Behavior model,JMTES,0.3311799003694625
Behavior,Behavior model,JMTES,0.36528428136188124
Behavior,Behavior model,JMTES,0.41960394520001876
Behavior,Behavior model,JMTES,0.4855816828881227
Behavior,Behavior model,JMTES,0.5014676650481413
Behavior,Behavior model,JMTES,0.4924072339541453
Behavior,Behavior model,JMTES,0.5810886174848564
Behavior,Behavior model,JMTES,0.3969196106778668
Behavior,Behavior model,JMTES,0.3885540581161594
Behavior,Behavior model,JMTES,0.3991933374262757
Behavior,Behavior model,JMTES,0.5148433529408626
Behavior,Behavior model,JMTES,0.3969196106778668
Behavior,Behavior model,JMTES,0.4168284886646294
Behavior,Behavior model,JMTES,0.3726752887982266
Behavior,Behavior model,JMTES,0.3971988908994185
Behavior,Behavior model,JMTES,0.3441805070590583
Behavior,Behavior model,JMTES,0.3885540581161594
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.34313981596131043
Behavior,Behavior model,JMTES,0.3905332190874845
Behavior,Behavior model,JMTES,0.38827694106601585
Behavior,Behavior model,JMTES,0.3991933374262757
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.3393759085569519
Behavior,Behavior model,JMTES,0.4425277478512213
Behavior,Behavior model,JMTES,0.41480676515899584
Behavior,Behavior model,JMTES,0.31083082601844775
Behavior,Behavior model,JMTES,0.4425277478512213
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.5366891126261625
Behavior,Behavior model,JMTES,0.3657345133986499
Behavior,Behavior model,JMTES,0.5735829092816744
Behavior,Behavior model,JMTES,0.4331909429160388
Behavior,Behavior model,JMTES,0.45942743944079983
Behavior,Behavior model,JMTES,0.31412524555073795
Behavior,Behavior model,JMTES,0.4060368409074531
Behavior,Behavior model,JMTES,0.3439800421979378
Behavior,Behavior model,JMTES,0.415767094270745
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.415767094270745
Behavior,Behavior model,JMTES,0.31864758973485346
Behavior,Behavior model,JMTES,0.4526863820965196
Behavior,Behavior model,JMTES,0.5186222651428296
Behavior,Behavior model,JMTES,0.4993869617235915
Behavior,Behavior model,JMTES,0.4245969454234962
Behavior,Behavior model,JMTES,0.29540854874670747
Behavior,Behavior model,JMTES,0.4993869617235915
Behavior,Behavior model,JMTES,0.27743744672119797
Behavior,Behavior model,JMTES,0.3971988908994185
Behavior,Behavior model,JMTES,0.4268488894987487
Behavior,Behavior model,JMTES,0.31412524555073795
Behavior,Behavior model,JMTES,0.415767094270745
Behavior,Behavior model,JMTES,0.5014676650481413
Behavior,Behavior model,JMTES,0.3885540581161594
Behavior,Behavior model,JMTES,0.35079846029642997
Behavior,Behavior model,JMTES,0.2640628246621727
Behavior,Behavior model,JMTES,0.2711662342073667
Behavior,Behavior model,JMTES,0.3590966116421826
Behavior,Behavior model,JMTES,0.3647155593410536
Behavior,Behavior model,JMTES,0.35615605419963586
Behavior,Behavior model,JMTES,0.4283477015164841
Behavior,Behavior model,JMTES,0.4616807051392958
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.3847192901908514
Behavior,Behavior model,JMTES,0.4284555231935978
Behavior,Behavior model,JMTES,0.30613447492013857
Behavior,Behavior model,JMTES,0.3441805070590583
Behavior,Behavior model,JMTES,0.4616807051392958
Behavior,Behavior model,JMTES,0.645636319759437
Behavior,Behavior model,JMTES,0.6437298387941721
Behavior,Behavior model,JMTES,0.38827694106601585
Behavior,Behavior model,JMTES,0.5404999320403453
Behavior,Behavior model,JMTES,0.5646954022001679
Behavior,Behavior model,JMTES,0.3969196106778668
Behavior,Behavior model,JMTES,0.5186222651428296
Behavior,Behavior model,JMTES,0.35430882077640957
Behavior,Behavior model,JMTES,0.3971988908994185
Behavior,Behavior model,JMTES,0.30300799522512983
Behavior,Behavior model,JMTES,0.37606917177412663
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.44699627733735203
Behavior,Behavior model,JMTES,0.35827102112412856
Behavior,Behavior model,JMTES,0.3991933374262757
Behavior,Behavior model,JMTES,0.31864758973485346
Behavior,Behavior model,JMTES,0.3971988908994185
Behavior,Behavior model,JMTES,0.30300799522512983
Behavior,Behavior model,JMTES,0.37606917177412663
Behavior,Behavior model,JMTES,0.35430882077640957
Behavior,Behavior model,JMTES,0.2641829141802501
Behavior,Behavior model,JMTES,0.3198563194546344
Behavior,Behavior model,JMTES,0.29540854874670747
Behavior,Behavior model,JMTES,0.3905332190874845
Behavior,Behavior model,JMTES,0.35079846029642997
Behavior,Behavior model,JMTES,0.43360600605969946
Behavior,Behavior model,JMTES,0.3991933374262757
Behavior,Behavior model,JMTES,0.35079846029642997
Behavior,Behavior model,JMTES,0.5276636229602328
Behavior,Behavior model,JMTES,0.43772253291060403
Behavior,Behavior model,JMTES,0.36308224621897317
Behavior,Behavior model,JMTES,0.3590966116421826
Behavior,Behavior model,JMTES,0.42552411202586976
Behavior,Behavior model,JMTES,0.3590966116421826
Behavior,Behavior model,JMTES,0.48649554752704033
Behavior,Behavior model,JMTES,0.32466238928921765
Behavior,Behavior model,JMTES,0.42989334710797067
Behavior,Behavior model,JMTES,0.4924072339541453
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.4395125592812256
Behavior,Behavior model,JMTES,0.3725848964979373
Behavior,Behavior model,JMTES,0.3991933374262757
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.43746334588904034
Behavior,Behavior model,JMTES,0.3868894825546494
Behavior,Behavior model,JMTES,0.3393759085569519
Behavior,Behavior model,JMTES,0.36528428136188124
Behavior,Behavior model,JMTES,0.40287680819170485
Behavior,Behavior model,JMTES,0.3153275467054268
Behavior,Behavior model,JMTES,0.40287680819170485
Behavior,Behavior model,JMTES,0.2711662342073667
Behavior,Behavior model,JMTES,0.41480676515899584
Behavior,Behavior model,JMTES,0.3701672037032908
Behavior,Behavior model,JMTES,0.415767094270745
Behavior,Behavior model,JMTES,0.4787222766105108
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.35079846029642997
Behavior,Behavior model,JMTES,0.3321193139843926
Behavior,Behavior model,JMTES,0.28150510304757753
Behavior,Behavior model,JMTES,0.35079846029642997
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.5319672655797136
Behavior,Behavior model,JMTES,0.4245969454234962
Behavior,Behavior model,JMTES,0.3676037713028362
Behavior,Behavior model,JMTES,0.4284555231935978
Behavior,Behavior model,JMTES,0.3985143724429258
Behavior,Behavior model,JMTES,0.3209082791649101
Behavior,Behavior model,JMTES,0.4941598880534797
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.30529873728242884
Behavior,Behavior model,JMTES,0.29540854874670747
Behavior,Behavior model,JMTES,0.43221476140956916
Behavior,Behavior model,JMTES,0.285959838644631
Behavior,Behavior model,JMTES,0.3893977280940864
Behavior,Behavior model,JMTES,0.5224494593677809
Behavior,Behavior model,JMTES,0.382729376217022
Behavior,Behavior model,JMTES,0.4819991209708748
Behavior,Behavior model,JMTES,0.5186222651428296
Behavior,Behavior model,JMTES,0.4993869617235915
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.3590966116421826
Behavior,Behavior model,JMTES,0.26456047422047735
Behavior,Behavior model,JMTES,0.41960394520001876
Behavior,Behavior model,JMTES,0.4118446525291414
Behavior,Behavior model,JMTES,0.48649554752704033
Behavior,Behavior model,JMTES,0.34845082261606897
Behavior,Behavior model,JMTES,0.5314838722543003
Behavior,Behavior model,JMTES,0.3905332190874845
Behavior,Behavior model,JMTES,0.3725848964979373
Behavior,Behavior model,JMTES,0.4245969454234962
Behavior,Behavior model,JMTES,0.3393759085569519
Behavior,Behavior model,JMTES,0.35079846029642997
Behavior,Behavior model,JMTES,0.40287680819170485
Behavior,Behavior model,JMTES,0.40087623759001234
Behavior,Behavior model,JMTES,0.32763376931681204
Behavior,Behavior model,JMTES,0.5348138646472321
Behavior,Behavior model,JMTES,0.3725848964979373
Behavior,Behavior model,JMTES,0.32763376931681204
Behavior,Behavior model,JMTES,0.2640628246621727
Behavior,Behavior model,JMTES,0.40434689755471903
Behavior,Behavior model,JMTES,0.40434689755471903
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.433693326626315
Behavior,Behavior model,JMTES,0.32763376931681204
Behavior,Behavior model,JMTES,0.37606917177412663
Behavior,Behavior model,JMTES,0.49847238819610046
Behavior,Behavior model,JMTES,0.3288575399075888
Behavior,Behavior model,JMTES,0.20994750226001116
Behavior,Behavior model,JMTES,0.33039628255998826
Behavior,Behavior model,JMTES,0.31864758973485346
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.43360600605969946
Behavior,Behavior model,JMTES,0.4627554836151888
Behavior,Behavior model,JMTES,0.3885540581161594
Behavior,Behavior model,JMTES,0.4060368409074531
Behavior,Behavior model,JMTES,0.43360600605969946
Behavior,Behavior model,JMTES,0.4535509069139696
Behavior,Behavior model,JMTES,0.35429871247684835
Behavior,Behavior model,JMTES,0.415767094270745
Behavior,Behavior model,JMTES,0.5515467907950394
Behavior,Behavior model,JMTES,0.5494873256535412
Behavior,Behavior model,JMTES,0.5328740028165208
Behavior,Behavior model,JMTES,0.5404999320403453
Behavior,Behavior model,JMTES,0.4903271493738285
Behavior,Behavior model,JMTES,0.31890091850418884
Behavior,Behavior model,JMTES,0.4117547984873242
Behavior,Behavior model,JMTES,0.4168284886646294
Behavior,Behavior model,JMTES,0.3971988908994185
Behavior,Behavior model,JMTES,0.3969196106778668
Behavior,Behavior model,JMTES,0.3676037713028362
Behavior,Behavior model,JMTES,0.49639173823522403
Behavior,Behavior model,JMTES,0.31083082601844775
Behavior,Behavior model,JMTES,0.31083082601844775
Behavior,Behavior model,JMTES,0.36528428136188124
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.40804562520278126
Behavior,Behavior model,JMTES,0.4284555231935978
Behavior,Behavior model,JMTES,0.3590966116421826
Behavior,Behavior model,JMTES,0.45894532595654103
Behavior,Behavior model,JMTES,0.43772253291060403
Behavior,Behavior model,JMTES,0.38827694106601585
Behavior,Behavior model,JMTES,0.2640628246621727
Behavior,Behavior model,JMTES,0.2571978827839928
Behavior,Behavior model,JMTES,0.3647155593410536
Behavior,Behavior model,JMTES,0.4499597498874283
Behavior,Behavior model,JMTES,0.33501765234423303
Behavior,Behavior model,JMTES,0.43573855939606443
Behavior,Behavior model,JMTES,0.29849019666144194
Behavior,Behavior model,JMTES,0.2636167343492801
Behavior,Behavior model,JMTES,0.41960394520001876
Behavior,Behavior model,JMTES,0.4168284886646294
Behavior,Behavior model,JMTES,0.4924072339541453
Behavior,Behavior model,JMTES,0.5276636229602328
Behavior,Behavior model,JMTES,0.4924072339541453
Behavior,Behavior model,JMTES,0.3821307629901639
Behavior,Behavior model,JMTES,0.3053008094732259
Behavior,Behavior model,JMTES,0.43573855939606443
Behavior,Behavior model,JMTES,0.29540854874670747
Behavior,Behavior model,JMTES,0.28889353039541005
Behavior,Behavior model,JMTES,0.4903271493738285
Behavior,Behavior model,JMTES,0.4499597498874283
Behavior,Behavior model,JMTES,0.4924072339541453
Behavior,Behavior model,JMTES,0.3355295138402628
Behavior,Behavior model,JMTES,0.3994100870208668
Behavior,Behavior model,JMTES,0.27743744672119797
Behavior,Behavior model,JMTES,0.2882931368628946
Behavior,Behavior model,JMTES,0.2967503753306452
Behavior,Behavior model,JMTES,0.4245969454234962
Behavior,Behavior model,JMTES,0.4416088460718606
Behavior,Behavior model,JMTES,0.2632400390617205
Behavior,Behavior model,JMTES,0.2504695953167838
Behavior,Behavior model,JMTES,0.41480676515899584
Behavior,Behavior model,JMTES,0.3393759085569519
Behavior,Behavior model,JMTES,0.5147928844938787
Behavior,Behavior model,JMTES,0.37865629002478174
Behavior,Behavior model,JMTES,0.3969196106778668
Behavior,Behavior model,JMTES,0.3265649413409952
Behavior,Behavior model,JMTES,0.3441805070590583
Behavior,Behavior model,JMTES,0.5053011506707037
Behavior,Behavior model,JMTES,0.41960394520001876
Behavior,Behavior model,JMTES,0.2533594538842094
Behavior,Behavior model,JMTES,0.415767094270745
Behavior,Behavior model,JMTES,0.3971988908994185
Behavior,Behavior model,JMTES,0.37967410849637717
Behavior,Behavior model,JMTES,0.40287680819170485
Behavior,Behavior model,JMTES,0.30780395823809753
Behavior,Behavior model,JMTES,0.3128672383223203
Behavior,Behavior model,JMTES,0.3676037713028362
Behavior,Behavior model,JMTES,0.31890091850418884
Behavior,Behavior model,JMTES,0.41960394520001876
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.30780395823809753
Behavior,Behavior model,JMTES,0.3885540581161594
Behavior,Behavior model,JMTES,0.415767094270745
Behavior,Behavior model,JMTES,0.29540854874670747
Behavior,Behavior model,JMTES,0.3311799003694625
Behavior,Behavior model,JMTES,0.4097403934304079
Behavior,Behavior model,JMTES,0.39192539168158946
Behavior,Behavior model,JMTES,0.3310207390567788
Behavior,Behavior model,JMTES,0.3441805070590583
Behavior,Behavior model,JMTES,0.3311799003694625
Behavior,Behavior model,JMTES,0.5793807869512503
Behavior,Behavior model,JMTES,0.35615605419963586
Behavior,Behavior model,JMTES,0.433693326626315
Behavior,Behavior model,JMTES,0.3128672383223203
Behavior,Behavior model,JMTES,0.332481182099744
Behavior,Behavior model,JMTES,0.3971988908994185
Behavior,Behavior model,JMTES,0.4993869617235915
Behavior,Behavior model,JMTES,0.5477509301170588
Behavior,Behavior model,JMTES,0.3991933374262757
Behavior,Behavior model,JMTES,0.5357833295397806
Behavior,Behavior model,JMTES,0.5014676650481413
Behavior,Behavior model,JMTES,0.41960394520001876
Behavior,Behavior model,JMTES,0.41960394520001876
Behavior,Behavior model,JMTES,0.2967503753306452
Behavior,Behavior model,JMTES,0.29222678888105624
Behavior,Behavior model,JMTES,0.415767094270745
Behavior,Behavior model,JMTES,0.4993869617235915
Behavior,Behavior model,JMTES,0.32320153651923045
Behavior,Behavior model,JMTES,0.3971988908994185
Behavior,Behavior model,JMTES,0.3991933374262757
Behavior,Behavior model,JES,0.41480676515899584
Behavior,Behavior model,JES,0.31864758973485346
Behavior,Behavior model,JES,0.3969196106778668
Behavior,Behavior model,JES,0.43360600605969946
Behavior,Behavior model,JES,0.4060368409074531
Behavior,Behavior model,JES,0.3885540581161594
Behavior,Behavior model,JES,0.3971988908994185
Behavior,Behavior model,JES,0.32320153651923045
Behavior,Behavior model,JES,0.415767094270745
Behavior,Behavior model,JES,0.3676037713028362
Behavior,Behavior model,JES,0.4117547984873242
Behavior,Behavior model,JES,0.3590966116421826
Behavior,Behavior model,JES,0.42481396848567177
Behavior,Behavior model,JES,0.3460615675496784
Behavior,Behavior model,JES,0.3905332190874845
Behavior,Behavior model,JES,0.4467938409610038
Behavior,Behavior model,JES,0.3322509091023266
Behavior,Behavior model,JES,0.3163466564037603
Behavior,Behavior model,JES,0.2571978827839928
Behavior,Behavior model,JES,0.3280336281458498
Behavior,Behavior model,JES,0.2938200955935588
Behavior,Behavior model,JES,0.41949671610842304
Behavior,Behavior model,JES,0.3905332190874845
Behavior,Behavior model,JES,0.22401135927330332
Behavior,Behavior model,JES,0.30780395823809753
Behavior,Behavior model,JES,0.3441805070590583
Behavior,Behavior model,JES,0.27743744672119797
Behavior,Behavior model,JES,0.25511519424255813
Behavior,Behavior model,JES,0.3110807776443648
Behavior,Behavior model,JES,0.31617333935619846
Behavior,Behavior model,JES,0.4924072339541453
Behavior,Behavior model,JES,0.4245969454234962
Behavior,Behavior model,JES,0.3209082791649101
Behavior,Behavior model,JES,0.35591459302314915
Behavior,Behavior model,JES,0.30856077535047033
Behavior,Behavior model,JES,0.30856077535047033
Behavior,Behavior model,JES,0.3311799003694625
Behavior,Behavior model,JES,0.41480676515899584
Behavior,Behavior model,JES,0.33594638036360713
Behavior,Behavior model,JES,0.35079846029642997
Behavior,Behavior model,JES,0.3991933374262757
Behavior,Behavior model,JES,0.29540854874670747
Behavior,Behavior model,JES,0.28476142609978145
Behavior,Behavior model,JES,0.31864758973485346
Behavior,Behavior model,JES,0.33566728056690504
Behavior,Behavior model,JES,0.4526863820965196
Behavior,Behavior model,JES,0.5631281904851372
Behavior,Behavior model,JES,0.415767094270745
Behavior,Behavior model,JES,0.3985143724429258
Behavior,Behavior model,JES,0.3985143724429258
Behavior,Behavior model,JES,0.4023439457079699
Behavior,Behavior model,JES,0.40804562520278126
Behavior,Behavior model,JES,0.40804562520278126
Behavior,Behavior model,JES,0.3128672383223203
Behavior,Behavior model,JES,0.4461674527280872
Behavior,Behavior model,JES,0.34365767385551194
Behavior,Behavior model,JES,0.4245969454234962
Behavior,Behavior model,JES,0.4245969454234962
Behavior,Behavior model,JES,0.31634876943436896
Behavior,Behavior model,JES,0.3745325405799749
Behavior,Behavior model,JES,0.29540854874670747
Behavior,Behavior model,JES,0.22953547976976982
Behavior,Behavior model,JES,0.4425277478512213
Behavior,Behavior model,JES,0.43360600605969946
Behavior,Behavior model,JES,0.36404618244339526
Behavior,Behavior model,JES,0.3971988908994185
Behavior,Behavior model,JES,0.4168284886646294
Behavior,Behavior model,JES,0.44631403914784873
Behavior,Behavior model,JES,0.3969196106778668
Behavior,Behavior model,JES,0.41960394520001876
Behavior,Behavior model,JES,0.415767094270745
Behavior,Behavior model,JES,0.5276636229602328
Behavior,Behavior model,JES,0.5014676650481413
Behavior,Behavior model,JES,0.30300799522512983
Behavior,Behavior model,JES,0.31304167374875574
Behavior,Behavior model,JES,0.5014676650481413
Behavior,Behavior model,JES,0.4284555231935978
Behavior,Behavior model,JES,0.31967454451146915
Behavior,Behavior model,JES,0.3991933374262757
Behavior,Behavior model,JES,0.6373009499142569
Behavior,Behavior model,JES,0.38491712508440834
Behavior,Behavior model,JES,0.41960394520001876
Behavior,Behavior model,JES,0.2571978827839928
Behavior,Behavior model,JES,0.2641829141802501
Behavior,Behavior model,JES,0.30300799522512983
Behavior,Behavior model,JES,0.3475485104116148
Behavior,Behavior model,JES,0.4499597498874283
Behavior,Behavior model,JES,0.3311799003694625
Behavior,Behavior model,JES,0.3390954144857311
Behavior,Behavior model,JES,0.4588966260550959
Behavior,Behavior model,JES,0.4924072339541453
Behavior,Behavior model,JES,0.43695996470821574
Behavior,Behavior model,JES,0.5477509301170588
Behavior,Behavior model,JES,0.5091145913599054
Behavior,Behavior model,JES,0.36528428136188124
Behavior,Behavior model,JES,0.4284555231935978
Behavior,Behavior model,JES,0.4284555231935978
Behavior,Behavior model,JES,0.4924072339541453
Behavior,Behavior model,JES,0.4499597498874283
Behavior,Behavior model,JES,0.2533594538842094
Behavior,Behavior model,JES,0.3110807776443648
Behavior,Behavior model,JES,0.43360600605969946
Behavior,Behavior model,JES,0.37606917177412663
Behavior,Behavior model,JES,0.3666358458644297
Behavior,Behavior model,JES,0.34365767385551194
Behavior,Behavior model,JES,0.42481396848567177
Behavior,Behavior model,JES,0.415767094270745
Behavior,Behavior model,JES,0.3971988908994185
Behavior,Behavior model,JES,0.4425277478512213
Behavior,Behavior model,JES,0.37117583492062206
Behavior,Behavior model,JES,0.3971988908994185
Behavior,Behavior model,JES,0.3885540581161594
Behavior,Behavior model,JES,0.22953547976976982
Behavior,Behavior model,JES,0.5477509301170588
Behavior,Behavior model,JES,0.4168284886646294
Behavior,Behavior model,JES,0.32763376931681204
Behavior,Behavior model,JES,0.2711662342073667
Behavior,Behavior model,JES,0.21777411536644328
Behavior,Behavior model,JES,0.30856077535047033
Behavior,Behavior model,JES,0.3701773491879104
Behavior,Behavior model,JES,0.2938200955935588
Behavior,Behavior model,JES,0.382729376217022
Behavior,Behavior model,JES,0.41480676515899584
Behavior,Behavior model,JES,0.4993869617235915
Behavior,Behavior model,JES,0.4306046515954553
Behavior,Behavior model,JES,0.3277921000644488
Behavior,Behavior model,JES,0.31184202194661625
Behavior,Behavior model,JES,0.42481396848567177
Behavior,Behavior model,JES,0.2571978827839928
Behavior,Behavior model,JES,0.31864758973485346
Behavior,Behavior model,JES,0.41480676515899584
Behavior,Behavior model,JES,0.35079846029642997
Behavior,Behavior model,JES,0.4955533985950954
Behavior,Behavior model,JES,0.41960394520001876
Behavior,Behavior model,JES,0.40059609003796265
Behavior,Behavior model,JES,0.3439800421979378
Behavior,Behavior model,JES,0.2641829141802501
Behavior,Behavior model,JES,0.35430882077640957
Behavior,Behavior model,JES,0.45148896475209627
Behavior,Behavior model,JES,0.30625634745000196
Behavior,Behavior model,JES,0.48649554752704033
Behavior,Behavior model,JES,0.5032205969282465
Behavior,Behavior model,JES,0.4744127621218993
Behavior,Behavior model,JES,0.3745325405799749
Behavior,Behavior model,JES,0.4903271493738285
Behavior,Behavior model,JES,0.3745325405799749
Behavior,Behavior model,JES,0.3602505227262866
Behavior,Behavior model,JES,0.40979895449573794
Behavior,Behavior model,JES,0.4632381727538379
Behavior,Behavior model,JES,0.5037059209999911
Behavior,Behavior model,JES,0.3922034431656689
Behavior,Behavior model,JES,0.2828389955837039
Behavior,Behavior model,JES,0.3994100870208668
Behavior,Behavior model,JES,0.2533594538842094
Behavior,Behavior model,JES,0.3971988908994185
Behavior,Behavior model,JES,0.42481396848567177
Behavior,Behavior model,JES,0.37865629002478174
Behavior,Behavior model,JES,0.37606917177412663
Behavior,Behavior model,JES,0.3475485104116148
Behavior,Behavior model,JES,0.4060368409074531
Behavior,Behavior model,JES,0.40723321735987605
Behavior,Behavior model,JES,0.5631281904851372
Behavior,Behavior model,JES,0.3311799003694625
Behavior,Behavior model,JES,0.4245969454234962
Behavior,Behavior model,JES,0.4387481244227545
Behavior,Behavior model,JES,0.5037059209999911
Behavior,Behavior model,JES,0.32320153651923045
Behavior,Behavior model,JES,0.4924072339541453
Behavior,Behavior model,JES,0.2828389955837039
Behavior,Behavior model,JES,0.2571978827839928
Behavior,Behavior model,JES,0.35782479354247104
Behavior,Behavior model,JES,0.40434689755471903
Behavior,Behavior model,JES,0.37606917177412663
Behavior,Behavior model,JES,0.3745325405799749
Behavior,Behavior model,JES,0.48857495925003985
Behavior,Behavior model,JES,0.4903271493738285
Behavior,Behavior model,JES,0.32763376931681204
Behavior,Behavior model,JES,0.40703975308548646
Behavior,Behavior model,JES,0.34072746815715893
Behavior,Behavior model,JES,0.33584815905181326
Behavior,Behavior model,JES,0.3969196106778668
Behavior,Behavior model,JES,0.3186650538612147
Behavior,Behavior model,JES,0.2825219879533764
Behavior,Behavior model,JES,0.40804562520278126
Behavior,Behavior model,JES,0.3475485104116148
Behavior,Behavior model,JES,0.36263341247361547
Behavior,Behavior model,JES,0.44171930159363626
Behavior,Behavior model,JES,0.39353311986549167
Behavior,Behavior model,JES,0.3969196106778668
Behavior,Behavior model,JES,0.4616807051392958
Behavior,Behavior model,JES,0.43221476140956916
Behavior,Behavior model,JES,0.22953547976976982
Behavior,Behavior model,JES,0.23878410558130803
Behavior,Behavior model,JES,0.40087623759001234
Behavior,Behavior model,JES,0.433693326626315
Behavior,Behavior model,JES,0.3922034431656689
Behavior,Behavior model,JES,0.4245969454234962
Behavior,Behavior model,JES,0.3971988908994185
Behavior,Behavior model,JES,0.5735829092816744
Behavior,Behavior model,JES,0.32071138185414727
Behavior,Behavior model,JES,0.3885540581161594
Behavior,Behavior model,JES,0.4060368409074531
Behavior,Behavior model,JES,0.37606917177412663
Behavior,Behavior model,JES,0.42989334710797067
Behavior,Behavior model,JES,0.22953547976976982
Behavior,Behavior model,JES,0.31083082601844775
Behavior,Behavior model,JES,0.3857578802743572
Behavior,Behavior model,JES,0.43573855939606443
Behavior,Behavior model,JES,0.41949671610842304
Behavior,Behavior model,JES,0.3991933374262757
Behavior,Behavior model,JES,0.33584815905181326
Behavior,Behavior model,JES,0.4268488894987487
Behavior,Behavior model,JES,0.4060368409074531
Behavior,Behavior model,JES,0.30300799522512983
Behavior,Behavior model,JES,0.4421108107391726
Behavior,Behavior model,JES,0.2986103356573824
Behavior,Behavior model,JES,0.5014676650481413
Behavior,Behavior model,JES,0.31864758973485346
Behavior,Behavior model,JES,0.3569227732070185
Behavior,Behavior model,JES,0.41173597557769176
Behavior,Behavior model,JES,0.2533594538842094
Behavior,Behavior model,JES,0.38139145101086686
Behavior,Behavior model,JES,0.3085628598478838
Behavior,Behavior model,JES,0.6408380301741269
Behavior,Behavior model,JES,0.4245969454234962
Behavior,Behavior model,JES,0.352407089626893
Behavior,Behavior model,JES,0.2828389955837039
Behavior,Behavior model,JES,0.29540854874670747
Behavior,Behavior model,JES,0.5646954022001679
Behavior,Behavior model,JES,0.4331909429160388
Behavior,Behavior model,JES,0.3441805070590583
Behavior,Behavior model,JES,0.41960394520001876
Behavior,Behavior model,JES,0.36929902026005784
Behavior,Behavior model,JES,0.3857578802743572
Behavior,Behavior model,JES,0.4341701997934626
Behavior,Behavior model,JES,0.4284555231935978
Behavior,Behavior model,JES,0.35079846029642997
Behavior,Behavior model,JES,0.40804562520278126
Behavior,Behavior model,JES,0.40804562520278126
Behavior,Behavior model,JES,0.31864758973485346
Behavior,Behavior model,JES,0.4387481244227545
Behavior,Behavior model,JES,6.305116760146985e-16
Behavior,Behavior model,JES,0.3110807776443648
Behavior,Behavior model,JES,0.2743738738887296
Behavior,Behavior model,JES,0.22953547976976982
Behavior,Behavior model,JES,0.433693326626315
Behavior,Behavior model,JES,6.305116760146985e-16
Behavior,Behavior model,JES,0.32071138185414727
Behavior,Behavior model,JES,0.3473141881421676
Behavior,Behavior model,JES,0.22953547976976982
Behavior,Behavior model,JES,0.4924072339541453
Behavior,Behavior model,JES,0.32448667871292947
Behavior,Behavior model,JES,0.29578638008051034
Behavior,Behavior model,JES,0.4081352314137108
Behavior,Behavior model,JES,0.3395306345668418
Behavior,Behavior model,JES,0.32320153651923045
Behavior,Behavior model,JES,0.4924072339541453
Behavior,Behavior model,JES,0.3473141881421676
Behavior,Behavior model,JES,0.30300799522512983
Behavior,Behavior model,JES,0.3460615675496784
Behavior,Behavior model,JES,0.22953547976976982
Behavior,Behavior model,JES,0.38827694106601585
Behavior,Behavior model,JES,0.34365767385551194
Behavior,Behavior model,JES,0.3905332190874845
Behavior,Behavior model,JES,0.3971988908994185
Behavior,Behavior model,JES,0.3198563194546344
Behavior,Behavior model,JES,0.5052817246413961
Behavior,Behavior model,JES,0.35079846029642997
Behavior,Behavior model,JES,0.3885540581161594
Behavior,Behavior model,JES,0.4268488894987487
Behavior,Behavior model,JES,0.41960394520001876
Behavior,Behavior model,JES,0.33566728056690504
Behavior,Behavior model,JES,0.3393759085569519
Behavior,Behavior model,JES,0.29540854874670747
Behavior,Behavior model,JES,0.41480676515899584
Behavior,Behavior model,JES,0.2902482897779989
Behavior,Behavior model,JES,0.43573855939606443
Behavior,Behavior model,JES,0.4903271493738285
Behavior,Behavior model,JES,0.433693326626315
Behavior,Behavior model,JES,0.4060368409074531
