school,treatment,student_id,female,black,ses,grade,entry_date,enrolled_days,unexcused,excused,total_absences,unexcused_absence_rate,excused_absence_rate,total_absence_rate
JES,0,600413197,0,1,0,KF,2026-04-03,35,9.0,0.0,9.0,25.71428571428571,0.0,25.71428571428571
JES,0,600410937,0,1,2,05,2025-10-30,118,44.0,0.0,44.0,37.28813559322034,0.0,37.28813559322034
JES,0,600408954,0,1,2,03,2025-11-19,105,1.0,0.0,1.0,0.9523809523809524,0.0,0.9523809523809524
JES,0,600410936,0,1,2,01,2025-10-30,118,45.0,0.0,45.0,38.13559322033898,0.0,38.13559322033898
JES,0,600412275,1,1,2,KF,2025-08-18,170,24.0,9.0,33.0,14.117647058823529,5.294117647058823,19.411764705882355
JES,0,600408890,0,0,0,03,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600411258,0,0,2,KF,2025-08-18,170,54.0,2.0,56.0,31.76470588235294,1.1764705882352942,32.94117647058823
JES,0,600411972,0,1,2,KF,2026-02-12,66,33.0,0.0,33.0,50.0,0.0,50.0
JES,0,600408509,1,1,2,01,2025-08-18,170,22.0,1.0,23.0,12.941176470588237,0.5882352941176471,13.529411764705882
JES,0,600412097,0,1,2,03,2025-08-18,170,14.0,0.0,14.0,8.235294117647058,0.0,8.235294117647058
JES,0,600408015,1,1,2,04,2025-08-18,170,35.0,1.0,36.0,20.588235294117645,0.5882352941176471,21.176470588235293
JES,0,600409591,0,1,2,05,2025-08-18,170,10.0,5.0,15.0,5.88235294117647,2.941176470588235,8.823529411764707
JES,0,600411570,1,1,1,01,2025-08-18,170,17.0,0.0,17.0,10.0,0.0,10.0
JES,0,600410176,0,1,2,01,2025-08-18,170,22.0,4.0,26.0,12.941176470588237,2.3529411764705883,15.294117647058824
JES,0,600409592,0,1,2,04,2025-08-18,170,78.0,15.0,93.0,45.88235294117647,8.823529411764707,54.70588235294118
JES,0,600406343,0,1,0,03,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600409616,0,1,2,05,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600412575,1,1,0,KF,2025-08-18,170,26.0,0.0,26.0,15.294117647058824,0.0,15.294117647058824
JES,0,600403598,0,0,2,05,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600411314,0,1,2,KF,2025-08-18,170,15.0,3.0,18.0,8.823529411764707,1.7647058823529411,10.588235294117647
JES,0,600404856,1,0,2,04,2025-08-18,170,7.0,2.0,9.0,4.117647058823529,1.1764705882352942,5.294117647058823
JES,0,600407804,1,0,0,05,2025-08-18,170,14.0,0.0,14.0,8.235294117647058,0.0,8.235294117647058
JES,0,600412961,1,1,0,03,2026-01-08,84,5.0,0.0,5.0,5.952380952380952,0.0,5.952380952380952
JES,0,600404857,0,1,2,04,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600412962,1,1,0,04,2026-01-08,84,5.0,0.0,5.0,5.952380952380952,0.0,5.952380952380952
JES,0,600409719,0,0,2,04,2025-08-18,170,99.0,0.0,99.0,58.235294117647065,0.0,58.235294117647065
JES,0,600409990,1,1,0,02,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600413205,1,1,0,04,2026-04-10,30,5.0,0.0,5.0,16.666666666666664,0.0,16.666666666666664
JES,0,600403287,0,1,1,05,2026-01-06,86,5.0,2.0,7.0,5.813953488372093,2.3255813953488373,8.13953488372093
JES,0,600412625,1,1,1,KF,2025-08-18,170,3.0,4.0,7.0,1.7647058823529411,2.3529411764705883,4.117647058823529
JES,0,600411670,0,1,2,01,2025-08-18,170,32.0,5.0,37.0,18.823529411764707,2.941176470588235,21.764705882352942
JES,0,600411337,1,0,2,KF,2025-08-18,170,23.0,11.0,34.0,13.529411764705882,6.470588235294119,20.0
JES,0,600405524,1,0,2,05,2025-08-18,170,20.0,3.0,23.0,11.76470588235294,1.7647058823529411,13.529411764705882
JES,0,600410731,1,1,2,03,2025-08-18,170,16.0,7.0,23.0,9.411764705882353,4.117647058823529,13.529411764705882
JES,0,600410561,1,1,2,02,2025-08-18,170,45.0,1.0,46.0,26.47058823529412,0.5882352941176471,27.058823529411764
JES,0,600407370,0,0,0,02,2025-08-18,170,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647
JES,0,600413234,0,1,0,05,2026-04-29,18,2.0,0.0,2.0,11.11111111111111,0.0,11.11111111111111
JES,0,600411883,1,1,2,02,2025-08-18,170,13.0,2.0,15.0,7.647058823529412,1.1764705882352942,8.823529411764707
JES,0,600410945,0,1,2,03,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600406741,1,1,2,05,2025-08-18,170,20.0,3.0,23.0,11.76470588235294,1.7647058823529411,13.529411764705882
JES,0,600409048,0,1,2,03,2025-08-18,170,66.0,0.0,66.0,38.82352941176471,0.0,38.82352941176471
JES,0,600411982,1,1,2,02,2025-08-18,170,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412
JES,0,600412627,1,1,1,KF,2025-08-18,170,3.0,4.0,7.0,1.7647058823529411,2.3529411764705883,4.117647058823529
JES,0,600408653,0,1,2,03,2025-08-18,170,15.0,0.0,15.0,8.823529411764707,0.0,8.823529411764707
JES,0,600406330,0,1,2,04,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600411149,1,1,2,01,2025-08-18,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JES,0,600410212,0,1,2,02,2025-08-18,170,11.0,0.0,11.0,6.470588235294119,0.0,6.470588235294119
JES,0,600407841,1,1,2,04,2025-08-18,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JES,0,600412791,1,0,2,KF,2025-08-20,168,31.0,5.0,36.0,18.452380952380953,2.976190476190476,21.428571428571427
JES,0,600410586,1,1,2,02,2025-08-18,170,29.0,31.0,60.0,17.058823529411764,18.235294117647058,35.294117647058826
JES,0,600413183,1,1,0,04,2026-04-01,37,7.0,0.0,7.0,18.91891891891892,0.0,18.91891891891892
JES,0,600410949,1,1,2,KF,2025-10-16,128,29.0,0.0,29.0,22.65625,0.0,22.65625
JES,0,600412656,0,1,2,KF,2025-08-18,170,50.0,0.0,50.0,29.411764705882355,0.0,29.411764705882355
JES,0,600409110,0,1,2,01,2025-08-18,170,33.0,1.0,34.0,19.411764705882355,0.5882352941176471,20.0
JES,0,600411655,0,0,2,01,2025-08-18,170,40.0,3.0,43.0,23.52941176470588,1.7647058823529411,25.294117647058822
JES,0,600409485,0,1,2,01,2025-12-03,100,3.0,2.0,5.0,3.0,2.0,5.0
JES,0,600413072,0,0,2,03,2026-01-08,84,9.0,0.0,9.0,10.714285714285714,0.0,10.714285714285714
JES,0,600407494,0,1,1,05,2026-01-07,85,52.0,6.0,58.0,61.1764705882353,7.0588235294117645,68.23529411764706
JES,0,600411656,0,1,0,01,2025-10-07,135,180.0,3.0,183.0,133.33333333333331,2.2222222222222223,135.55555555555557
JES,0,600411744,1,1,0,KF,2025-10-07,135,58.0,1.0,59.0,42.96296296296296,0.7407407407407408,43.7037037037037
JES,0,600411318,1,0,0,01,2025-08-18,170,15.0,1.0,16.0,8.823529411764707,0.5882352941176471,9.411764705882353
JES,0,600412660,1,0,2,KF,2025-08-18,170,23.0,10.0,33.0,13.529411764705882,5.88235294117647,19.411764705882355
JES,0,600410129,1,0,2,02,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600409037,1,1,2,01,2025-08-18,170,13.0,1.0,14.0,7.647058823529412,0.5882352941176471,8.235294117647058
JES,0,600411464,0,1,2,01,2025-08-18,170,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647
JES,0,600412574,1,0,0,03,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600406959,1,0,2,05,2025-08-18,170,10.0,3.0,13.0,5.88235294117647,1.7647058823529411,7.647058823529412
JES,0,600408900,0,0,2,03,2025-08-18,170,2.0,8.0,10.0,1.1764705882352942,4.705882352941177,5.88235294117647
JES,0,600406298,0,0,2,05,2025-08-18,170,60.0,16.0,76.0,35.294117647058826,9.411764705882353,44.70588235294118
JES,0,600407415,1,0,2,03,2025-08-18,170,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647
JES,0,600408948,0,0,2,03,2025-08-18,170,4.0,7.0,11.0,2.3529411764705883,4.117647058823529,6.470588235294119
JES,0,600407414,1,0,2,03,2025-08-18,170,2.0,3.0,5.0,1.1764705882352942,1.7647058823529411,2.941176470588235
JES,0,600412309,0,0,2,04,2025-08-18,170,21.0,9.0,30.0,12.352941176470589,5.294117647058823,17.647058823529413
JES,0,600410141,1,0,1,KF,2025-08-18,170,13.0,0.0,13.0,7.647058823529412,0.0,7.647058823529412
JES,0,600403607,1,0,2,05,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600411732,0,0,2,02,2025-08-18,170,45.0,0.0,45.0,26.47058823529412,0.0,26.47058823529412
JES,0,600408513,0,1,2,01,2025-08-18,170,18.0,18.0,36.0,10.588235294117647,10.588235294117647,21.176470588235293
JES,0,600409889,0,1,2,KF,2025-11-12,110,7.0,6.0,13.0,6.363636363636363,5.454545454545454,11.818181818181818
JES,0,600410150,0,1,2,01,2025-08-18,170,10.0,3.0,13.0,5.88235294117647,1.7647058823529411,7.647058823529412
JES,0,600412573,0,0,2,KF,2025-08-18,170,2.0,4.0,6.0,1.1764705882352942,2.3529411764705883,3.5294117647058822
JES,0,600409083,0,1,2,01,2025-08-18,170,3.0,0.0,3.0,1.7647058823529411,0.0,1.7647058823529411
JES,0,600411725,1,1,2,KF,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600408346,1,1,2,01,2025-08-18,170,19.0,6.0,25.0,11.176470588235295,3.5294117647058822,14.705882352941178
JES,0,600408586,0,0,0,03,2025-08-18,170,11.0,2.0,13.0,6.470588235294119,1.1764705882352942,7.647058823529412
JES,0,600411604,1,0,1,01,2025-08-18,170,27.0,6.0,33.0,15.88235294117647,3.5294117647058822,19.411764705882355
JES,0,600411603,0,0,1,01,2025-08-18,170,26.0,6.0,32.0,15.294117647058824,3.5294117647058822,18.823529411764707
JES,0,600408470,0,0,2,03,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600408774,1,0,2,03,2025-08-18,170,1.0,1.0,2.0,0.5882352941176471,0.5882352941176471,1.1764705882352942
JES,0,600412751,1,1,2,KF,2026-01-09,83,15.0,5.0,20.0,18.072289156626507,6.024096385542169,24.096385542168676
JES,0,600412755,0,0,2,KF,2025-08-18,170,22.0,5.0,27.0,12.941176470588237,2.941176470588235,15.88235294117647
JES,0,600412753,0,0,2,02,2025-08-20,168,14.0,12.0,26.0,8.333333333333332,7.142857142857142,15.476190476190476
JES,0,600412691,0,0,2,04,2025-08-18,170,36.0,6.0,42.0,21.176470588235293,3.5294117647058822,24.705882352941178
JES,0,600412808,0,1,2,KF,2026-04-01,37,30.0,0.0,30.0,81.08108108108108,0.0,81.08108108108108
JES,0,600412091,1,1,2,01,2026-04-01,37,28.0,0.0,28.0,75.67567567567568,0.0,75.67567567567568
JES,0,600409254,1,1,2,03,2026-01-08,84,16.0,0.0,16.0,19.047619047619047,0.0,19.047619047619047
JES,0,600412792,0,0,2,KF,2025-08-19,169,16.0,2.0,18.0,9.467455621301776,1.183431952662722,10.650887573964498
JES,0,600412793,0,0,2,KF,2025-08-19,169,16.0,2.0,18.0,9.467455621301776,1.183431952662722,10.650887573964498
JES,0,600411566,0,1,2,KF,2025-08-18,170,6.0,8.0,14.0,3.5294117647058822,4.705882352941177,8.235294117647058
JES,0,600411526,1,1,2,KF,2025-08-18,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JES,0,600409635,1,0,2,03,2025-08-18,170,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823
JES,0,600412301,0,0,2,KF,2025-08-22,166,0.0,8.0,8.0,0.0,4.819277108433735,4.819277108433735
JES,0,600408051,0,0,2,04,2025-08-18,170,7.0,4.0,11.0,4.117647058823529,2.3529411764705883,6.470588235294119
JES,0,600412286,0,0,1,01,2025-08-18,170,6.0,6.0,12.0,3.5294117647058822,3.5294117647058822,7.0588235294117645
JES,0,600411613,1,0,2,03,2025-08-18,170,8.0,7.0,15.0,4.705882352941177,4.117647058823529,8.823529411764707
JES,0,600408002,1,1,2,05,2025-08-18,170,10.0,1.0,11.0,5.88235294117647,0.5882352941176471,6.470588235294119
JES,0,600410067,0,1,2,01,2025-08-18,170,26.0,5.0,31.0,15.294117647058824,2.941176470588235,18.235294117647058
JES,0,600410677,1,0,2,05,2025-08-18,170,25.0,0.0,25.0,14.705882352941178,0.0,14.705882352941178
JES,0,600407934,0,1,2,02,2025-08-18,170,5.0,1.0,6.0,2.941176470588235,0.5882352941176471,3.5294117647058822
JES,0,600411649,0,1,2,05,2025-08-18,170,23.0,0.0,23.0,13.529411764705882,0.0,13.529411764705882
JES,0,600411807,0,1,2,KF,2025-08-18,170,21.0,1.0,22.0,12.352941176470589,0.5882352941176471,12.941176470588237
JES,0,600411578,0,0,1,01,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600405712,0,1,2,04,2025-08-18,170,42.0,0.0,42.0,24.705882352941178,0.0,24.705882352941178
JES,0,600412298,1,1,2,KF,2025-08-18,170,6.0,2.0,8.0,3.5294117647058822,1.1764705882352942,4.705882352941177
JES,0,600412676,0,1,2,KF,2026-04-07,33,7.0,0.0,7.0,21.21212121212121,0.0,21.21212121212121
JES,0,600412614,0,1,2,02,2025-08-18,170,16.0,4.0,20.0,9.411764705882353,2.3529411764705883,11.76470588235294
JES,0,600413099,1,0,0,04,2026-02-03,73,9.0,0.0,9.0,12.32876712328767,0.0,12.32876712328767
JES,0,600410612,1,0,2,02,2025-08-18,170,7.0,8.0,15.0,4.117647058823529,4.705882352941177,8.823529411764707
JES,0,600412664,1,0,2,KF,2025-08-18,170,15.0,3.0,18.0,8.823529411764707,1.7647058823529411,10.588235294117647
JES,0,600404946,0,0,0,04,2025-08-18,170,6.0,9.0,15.0,3.5294117647058822,5.294117647058823,8.823529411764707
JES,0,600411775,1,1,2,01,2025-08-18,170,18.0,4.0,22.0,10.588235294117647,2.3529411764705883,12.941176470588237
JES,0,600408880,0,0,1,05,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600408897,1,0,1,03,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600407952,1,1,2,04,2025-08-18,170,13.0,0.0,13.0,7.647058823529412,0.0,7.647058823529412
JES,0,600411285,0,1,0,01,2025-08-18,170,7.0,3.0,10.0,4.117647058823529,1.7647058823529411,5.88235294117647
JES,0,600411513,1,0,2,01,2025-08-18,170,24.0,6.0,30.0,14.117647058823529,3.5294117647058822,17.647058823529413
JES,0,600403650,1,0,0,05,2025-08-18,170,27.0,4.0,31.0,15.88235294117647,2.3529411764705883,18.235294117647058
JES,0,600413174,1,0,2,01,2026-03-30,39,6.0,0.0,6.0,15.384615384615385,0.0,15.384615384615385
JES,0,600403655,1,0,2,05,2025-08-18,170,16.0,9.0,25.0,9.411764705882353,5.294117647058823,14.705882352941178
JES,0,600407131,0,1,2,05,2026-01-13,81,58.0,0.0,58.0,71.60493827160494,0.0,71.60493827160494
JES,0,600405130,1,1,2,05,2025-08-18,170,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600410474,1,0,2,02,2025-08-18,170,12.0,0.0,12.0,7.0588235294117645,0.0,7.0588235294117645
JES,0,600408731,0,1,2,03,2025-08-18,170,49.0,6.0,55.0,28.823529411764703,3.5294117647058822,32.35294117647059
JES,0,600406603,0,1,2,04,2025-08-18,170,43.0,6.0,49.0,25.294117647058822,3.5294117647058822,28.823529411764703
JES,0,600410981,1,1,2,02,2025-08-18,170,51.0,6.0,57.0,30.0,3.5294117647058822,33.52941176470588
JES,0,600407661,0,1,2,03,2025-09-15,151,33.0,1.0,34.0,21.85430463576159,0.6622516556291391,22.516556291390728
JES,0,600409432,0,1,2,02,2025-09-15,151,39.0,1.0,40.0,25.82781456953642,0.6622516556291391,26.490066225165563
JES,0,600411159,1,1,2,03,2026-01-06,86,11.0,0.0,11.0,12.790697674418606,0.0,12.790697674418606
JES,0,600411645,0,1,0,04,2025-08-18,170,30.0,2.0,32.0,17.647058823529413,1.1764705882352942,18.823529411764707
JES,0,600411644,1,1,2,05,2025-08-18,170,19.0,3.0,22.0,11.176470588235295,1.7647058823529411,12.941176470588237
JES,0,600412330,1,1,2,KF,2025-08-18,170,16.0,0.0,16.0,9.411764705882353,0.0,9.411764705882353
JES,0,600408847,1,1,0,04,2025-08-18,170,14.0,0.0,14.0,8.235294117647058,0.0,8.235294117647058
JES,0,600411307,1,1,0,01,2025-08-18,170,13.0,1.0,14.0,7.647058823529412,0.5882352941176471,8.235294117647058
JES,0,600409652,0,1,2,03,2025-11-12,110,9.0,3.0,12.0,8.181818181818182,2.727272727272727,10.909090909090908
JES,0,600411755,0,0,2,01,2025-08-18,170,45.0,3.0,48.0,26.47058823529412,1.7647058823529411,28.235294117647058
JES,0,600409495,1,1,2,03,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600412632,1,0,0,KF,2025-08-18,170,56.0,1.0,57.0,32.94117647058823,0.5882352941176471,33.52941176470588
JES,0,600410113,0,0,2,02,2025-08-18,170,16.0,1.0,17.0,9.411764705882353,0.5882352941176471,10.0
JES,0,600403668,1,1,2,05,2025-08-18,170,12.0,2.0,14.0,7.0588235294117645,1.1764705882352942,8.235294117647058
JES,0,600407159,0,1,2,04,2025-09-09,155,8.0,0.0,8.0,5.161290322580645,0.0,5.161290322580645
JES,0,600405070,1,1,2,05,2025-08-18,170,20.0,3.0,23.0,11.76470588235294,1.7647058823529411,13.529411764705882
JES,0,600406351,1,1,1,03,2025-08-18,170,16.0,2.0,18.0,9.411764705882353,1.1764705882352942,10.588235294117647
JES,0,600407669,1,1,2,03,2025-08-18,170,5.0,0.0,5.0,2.941176470588235,0.0,2.941176470588235
JES,0,600406237,1,0,0,05,2025-08-18,170,9.0,0.0,9.0,5.294117647058823,0.0,5.294117647058823
JES,0,600410130,0,0,2,05,2025-08-18,170,9.0,3.0,12.0,5.294117647058823,1.7647058823529411,7.0588235294117645
JES,0,600411615,0,0,2,04,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600407249,0,1,0,02,2025-08-18,170,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823
JES,0,600411614,0,0,2,03,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600407943,0,0,2,04,2025-08-18,170,0.0,0.0,0.0,0.0,0.0,0.0
JES,0,600410211,1,0,2,01,2025-08-18,170,5.0,4.0,9.0,2.941176470588235,2.3529411764705883,5.294117647058823
JES,0,600408904,0,1,2,03,2025-08-18,170,8.0,0.0,8.0,4.705882352941177,0.0,4.705882352941177
JES,0,600406479,1,0,2,05,2025-08-18,170,11.0,1.0,12.0,6.470588235294119,0.5882352941176471,7.0588235294117645
JES,0,600410170,1,0,2,02,2025-08-18,170,3.0,10.0,13.0,1.7647058823529411,5.88235294117647,7.647058823529412
JES,0,600411512,1,0,2,KF,2025-08-18,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JES,0,600405515,1,0,2,05,2025-08-18,170,1.0,2.0,3.0,0.5882352941176471,1.1764705882352942,1.7647058823529411
JES,0,600405145,1,0,2,03,2025-08-18,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JES,0,600412991,1,1,2,03,2025-12-02,101,50.0,0.0,50.0,49.504950495049506,0.0,49.504950495049506
JES,0,600412990,0,1,2,04,2025-12-02,101,70.0,0.0,70.0,69.3069306930693,0.0,69.3069306930693
JES,0,600406635,0,1,2,05,2025-08-18,170,6.0,3.0,9.0,3.5294117647058822,1.7647058823529411,5.294117647058823
JES,0,600412796,0,0,2,KF,2025-08-20,168,5.0,2.0,7.0,2.976190476190476,1.1904761904761905,4.166666666666666
JES,0,600412797,0,0,2,05,2025-08-20,168,5.0,3.0,8.0,2.976190476190476,1.7857142857142856,4.761904761904762
JES,0,600412895,1,1,2,05,2025-09-29,141,21.0,3.0,24.0,14.893617021276595,2.127659574468085,17.02127659574468
JES,0,600410033,0,0,2,02,2025-08-18,170,11.0,6.0,17.0,6.470588235294119,3.5294117647058822,10.0
JES,0,600406743,0,0,2,03,2025-08-18,170,8.0,3.0,11.0,4.705882352941177,1.7647058823529411,6.470588235294119
JES,0,600411569,0,0,2,01,2025-08-18,170,3.0,4.0,7.0,1.7647058823529411,2.3529411764705883,4.117647058823529
JES,0,600412936,0,0,0,03,2026-03-31,38,5.0,0.0,5.0,13.157894736842104,0.0,13.157894736842104
JES,0,600410826,0,1,2,04,2025-08-18,170,3.0,1.0,4.0,1.7647058823529411,0.5882352941176471,2.3529411764705883
JES,0,600412889,0,0,2,04,2025-09-25,143,20.0,0.0,20.0,13.986013986013987,0.0,13.986013986013987
JES,0,600412888,0,0,2,03,2025-09-25,143,6.0,0.0,6.0,4.195804195804196,0.0,4.195804195804196
JES,0,600411942,0,0,2,KF,2025-08-18,170,17.0,8.0,25.0,10.0,4.705882352941177,14.705882352941178
JES,0,600406408,1,1,2,03,2025-08-18,170,20.0,0.0,20.0,11.76470588235294,0.0,11.76470588235294
JES,0,600408651,0,0,1,03,2025-08-18,170,4.0,5.0,9.0,2.3529411764705883,2.941176470588235,5.294117647058823
JES,0,600412228,1,0,1,KF,2025-08-18,170,5.0,5.0,10.0,2.941176470588235,2.941176470588235,5.88235294117647
JES,0,600407968,0,1,2,04,2025-08-18,170,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647
JES,0,600405069,0,1,2,05,2025-10-07,135,27.0,0.0,27.0,20.0,0.0,20.0
JES,0,600413178,1,0,2,04,2026-04-06,34,3.0,0.0,3.0,8.823529411764707,0.0,8.823529411764707
JES,0,600408193,1,1,2,04,2025-08-18,170,6.0,0.0,6.0,3.5294117647058822,0.0,3.5294117647058822
JES,0,600410861,1,0,2,02,2025-08-18,170,18.0,10.0,28.0,10.588235294117647,5.88235294117647,16.470588235294116
JES,0,600408883,1,0,2,02,2025-08-18,170,5.0,5.0,10.0,2.941176470588235,2.941176470588235,5.88235294117647
JES,0,600409441,1,0,2,KF,2025-08-18,170,1.0,0.0,1.0,0.5882352941176471,0.0,0.5882352941176471
JES,0,600412657,1,0,2,KF,2025-08-18,170,2.0,4.0,6.0,1.1764705882352942,2.3529411764705883,3.5294117647058822
JES,0,600409293,0,0,2,02,2025-08-18,170,4.0,0.0,4.0,2.3529411764705883,0.0,2.3529411764705883
JES,0,600413006,0,1,2,01,2025-12-01,102,35.0,6.0,41.0,34.31372549019608,5.88235294117647,40.19607843137255
JES,0,600413005,0,1,2,01,2025-12-01,102,33.0,5.0,38.0,32.35294117647059,4.901960784313726,37.254901960784316
JES,0,600413004,0,1,0,02,2025-12-01,102,82.0,0.0,82.0,80.3921568627451,0.0,80.3921568627451
JES,0,600410108,1,0,0,02,2025-08-18,170,2.0,2.0,4.0,1.1764705882352942,1.1764705882352942,2.3529411764705883
JES,0,600410991,1,0,2,05,2025-08-18,170,36.0,0.0,36.0,21.176470588235293,0.0,21.176470588235293
JES,0,600408548,0,1,2,03,2025-08-18,170,25.0,0.0,25.0,14.705882352941178,0.0,14.705882352941178
JES,0,600405751,1,1,2,04,2025-08-18,170,21.0,6.0,27.0,12.352941176470589,3.5294117647058822,15.88235294117647
JES,0,600411562,0,1,2,01,2025-08-20,168,24.0,8.0,32.0,14.285714285714285,4.761904761904762,19.047619047619047
JES,0,600403682,1,0,0,05,2025-08-18,170,18.0,0.0,18.0,10.588235294117647,0.0,10.588235294117647
JES,0,600409079,1,0,2,02,2025-08-18,170,12.0,1.0,13.0,7.0588235294117645,0.5882352941176471,7.647058823529412
JES,0,600406236,1,0,1,05,2025-08-18,170,86.0,8.0,94.0,50.588235294117645,4.705882352941177,55.294117647058826
JES,0,600413094,1,1,2,03,2026-01-16,78,14.0,1.0,15.0,17.94871794871795,1.282051282051282,19.230769230769234
JES,0,600412759,1,1,2,02,2025-08-18,170,16.0,14.0,30.0,9.411764705882353,8.235294117647058,17.647058823529413
JES,0,600411174,0,0,0,01,2025-08-18,170,7.0,0.0,7.0,4.117647058823529,0.0,4.117647058823529
JES,0,600404948,0,1,2,05,2025-08-18,170,9.0,1.0,10.0,5.294117647058823,0.5882352941176471,5.88235294117647
JES,0,600403694,0,1,0,05,2025-08-18,170,16.0,2.0,18.0,9.411764705882353,1.1764705882352942,10.588235294117647
JES,0,600404864,1,1,0,04,2025-08-18,170,3.0,1.0,4.0,1.7647058823529411,0.5882352941176471,2.3529411764705883
JES,0,600407845,1,0,1,04,2025-08-18,170,5.0,2.0,7.0,2.941176470588235,1.1764705882352942,4.117647058823529
JES,0,600410124,0,0,2,02,2025-08-18,170,12.0,1.0,13.0,7.0588235294117645,0.5882352941176471,7.647058823529412
JES,0,600410698,0,1,2,01,2025-08-18,170,30.0,0.0,30.0,17.647058823529413,0.0,17.647058823529413
JES,0,600410699,0,1,2,01,2025-08-18,170,56.0,0.0,56.0,32.94117647058823,0.0,32.94117647058823
JES,0,600411457,1,1,2,01,2025-08-18,170,30.0,13.0,43.0,17.647058823529413,7.647058823529412,25.294117647058822
JES,0,600412682,1,0,2,05,2025-08-18,170,4.0,8.0,12.0,2.3529411764705883,4.705882352941177,7.0588235294117645
JES,0,600412688,0,1,2,04,2025-08-18,170,2.0,0.0,2.0,1.1764705882352942,0.0,1.1764705882352942
JES,0,600412596,0,0,2,01,2026-01-14,80,13.0,1.0,14.0,16.25,1.25,17.5
JES,0,600412310,0,0,2,KF,2025-08-18,170,5.0,3.0,8.0,2.941176470588235,1.7647058823529411,4.705882352941177
JES,0,600411568,1,0,0,01,2025-08-18,170,1.0,1.0,2.0,0.5882352941176471,0.5882352941176471,1.1764705882352942
JES,0,600408600,0,0,2,03,2025-08-18,170,14.0,9.0,23.0,8.235294117647058,5.294117647058823,13.529411764705882
JES,0,600407453,0,1,2,04,2025-08-18,170,15.0,1.0,16.0,8.823529411764707,0.5882352941176471,9.411764705882353
JES,0,600407339,1,1,2,02,2025-08-18,170,24.0,2.0,26.0,14.117647058823529,1.1764705882352942,15.294117647058824
JES,0,600408604,1,1,2,03,2025-08-18,170,30.0,2.0,32.0,17.647058823529413,1.1764705882352942,18.823529411764707
JES,0,600406769,0,0,2,04,2025-08-18,170,22.0,2.0,24.0,12.941176470588237,1.1764705882352942,14.117647058823529
JES,0,600407411,1,0,2,02,2025-08-18,170,15.0,1.0,16.0,8.823529411764707,0.5882352941176471,9.411764705882353
JES,0,600410922,1,1,2,05,2025-08-18,170,9.0,2.0,11.0,5.294117647058823,1.1764705882352942,6.470588235294119
JES,0,600406516,1,1,2,05,2025-08-18,170,12.0,1.0,13.0,7.0588235294117645,0.5882352941176471,7.647058823529412
JES,0,600412856,1,0,2,01,2025-09-04,158,6.0,1.0,7.0,3.79746835443038,0.6329113924050633,4.430379746835443
JES,0,600405697,0,0,2,04,2025-08-18,170,0.0,3.0,3.0,0.0,1.7647058823529411,1.7647058823529411
