school,jmtes,student_id,grade,female,black,age,meal_status,entry_code,enrollment_days,classroom_l1,classroom_l2,classroom_l3,classroom_l4,bus_l1,bus_l2,bus_l3,classroom_total,classroom_severity_points,bus_total,bus_severity_points,any_school_referral,any_bus_referral,any_referral
JES,0,600412910,01,0,0,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410213,04,1,1,10.0,04,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600410210,04,0,1,10.0,04,R,170.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1,0,1
JES,0,600412252,KF,0,0,6.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600406861,03,1,1,9.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600409065,03,1,0,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412758,KF,0,1,6.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411173,01,1,0,7.0,01,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411534,KF,0,0,6.0,01,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411483,01,0,0,7.0,03,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600412838,04,1,1,10.0,06,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413091,05,0,0,11.0,03,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413090,02,0,0,8.0,03,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600405695,04,1,0,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600406917,04,1,1,10.0,05,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600411829,03,0,1,8.0,03,R,170.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1,0,1
JES,0,600411521,05,1,1,12.0,04,R,170.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,8.0,15.0,0.0,0.0,1,0,1
JES,0,600409863,01,0,0,6.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407827,04,0,1,10.0,03,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600412212,KF,0,0,6.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412701,KF,1,0,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600409817,04,1,0,10.0,05,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600410134,01,0,1,7.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412661,04,1,1,11.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600406862,05,0,1,11.0,05,R,170.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,2.0,3.0,6.0,1,1,1
JES,0,600412447,KF,1,1,5.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410531,02,1,0,8.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600409882,KF,1,0,6.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600406340,03,1,0,9.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408623,04,0,0,10.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600409883,KF,1,1,5.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407345,04,0,1,11.0,05,R,170.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1,0,1
JES,0,600409093,04,1,1,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411949,05,1,1,11.0,02,R,170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,0,1
JES,0,600407829,03,0,1,9.0,01,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407469,04,0,1,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412014,03,0,1,9.0,01,R,170.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,4.0,11.0,0.0,0.0,1,0,1
JES,0,600412314,KF,1,0,6.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412896,KF,1,1,6.0,05,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412897,01,0,1,7.0,05,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412898,04,0,1,10.0,05,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408447,04,0,1,9.0,04,R,170.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,4.0,11.0,2.0,4.0,1,1,1
JES,0,600406750,05,0,0,11.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412789,02,0,1,8.0,01,R,170.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,4.0,13.0,0.0,0.0,1,0,1
JES,0,600405781,05,0,0,11.0,04,R,170.0,0.0,4.0,0.0,1.0,0.0,3.0,0.0,5.0,12.0,3.0,6.0,1,1,1
JES,0,600413067,04,1,1,10.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407830,04,0,1,10.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407388,02,1,0,8.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0,1,1
JES,0,600411458,01,1,0,7.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407343,05,1,0,11.0,05,R,170.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,9.0,0.0,0.0,1,0,1
JES,0,600407344,04,0,0,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413167,01,1,1,7.0,03,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411858,02,0,1,8.0,04,S,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408230,05,1,1,11.0,04,R,170.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,1,0,1
JES,0,600407310,02,1,1,8.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408582,02,1,0,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413007,04,0,1,10.0,05,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600405065,05,0,1,11.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413016,03,0,1,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600403467,05,0,0,11.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412305,KF,0,0,6.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408881,03,1,0,8.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408494,03,0,0,10.0,05,R,170.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,6.0,2.0,4.0,1,1,1
JES,0,600410365,01,1,0,7.0,05,R,170.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,4.0,1,1,1
JES,0,600410088,03,0,1,9.0,01,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412012,03,0,1,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407831,04,0,1,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412689,KF,0,1,6.0,03,R,170.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,1,0,1
JES,0,600412827,03,0,1,8.0,04,C,170.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,1,0,1
JES,0,600412818,04,0,0,11.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410882,02,0,0,8.0,04,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600411933,KF,1,1,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410846,02,1,0,8.0,06,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411697,KF,1,1,5.0,06,R,170.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,1,0,1
JES,0,600406616,03,0,0,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600405795,05,1,0,11.0,05,R,170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,0,1
JES,0,600411446,01,1,1,6.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413044,04,0,1,9.0,03,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411572,04,1,1,11.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411508,KF,1,1,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410887,02,1,1,8.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600406405,05,1,1,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411660,KF,0,0,6.0,04,R,170.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,5.0,12.0,0.0,0.0,1,0,1
JES,0,600411659,KF,1,0,5.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407834,04,1,1,9.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410842,04,1,1,10.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412576,04,0,1,9.0,04,R,170.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,4.0,10.0,0.0,0.0,1,0,1
JES,0,600412297,02,1,1,8.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412296,04,1,1,10.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411919,02,1,1,8.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408964,03,1,0,9.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410500,04,0,1,10.0,04,R,170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,0,1
JES,0,600412595,04,0,0,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412594,01,1,0,7.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413113,03,1,0,9.0,05,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410312,KF,0,0,6.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412371,KF,0,0,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412685,01,0,1,7.0,03,R,170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,0,1
JES,0,600412686,03,1,1,9.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408830,02,0,1,7.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407288,03,1,1,9.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410368,02,0,0,8.0,04,R,170.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,1,0,1
JES,0,600407216,03,0,1,9.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600406459,04,0,0,10.0,05,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600412757,KF,1,1,6.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411042,KF,1,1,6.0,02,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600412352,KF,0,1,5.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408849,03,1,1,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412299,KF,1,0,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600403473,05,0,1,11.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0,1,1
JES,0,600411542,01,0,0,7.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0,1,1
JES,0,600406828,05,0,0,11.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413208,05,1,1,10.0,03,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600406312,05,0,1,11.0,01,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600409007,03,0,1,8.0,05,S,170.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,5.0,2.0,4.0,1,1,1
JES,0,600412283,02,1,1,8.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412829,04,1,0,10.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412964,05,0,0,11.0,03,R,170.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,8.0,0.0,0.0,1,0,1
JES,0,600410173,KF,0,1,6.0,04,R,170.0,0.0,8.0,4.0,0.0,0.0,2.0,0.0,12.0,28.0,2.0,4.0,1,1,1
JES,0,600410036,02,0,1,8.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412621,KF,0,1,6.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412963,04,0,0,10.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600405994,05,0,1,11.0,05,R,170.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,3.0,6.0,1,1,1
JES,0,600413182,05,0,1,11.0,03,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411148,01,0,1,7.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413196,04,0,1,11.0,03,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408955,05,1,1,11.0,05,R,170.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,5.0,1.0,2.0,1,1,1
JES,0,600409912,01,0,1,7.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,4.0,0,1,1
JES,0,600408598,03,0,0,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408394,03,0,0,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600409886,KF,1,0,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410257,02,1,0,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412750,KF,1,0,6.0,04,D,170.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,1,0,1
JES,0,600405125,04,0,0,10.0,04,R,170.0,1.0,5.0,1.0,0.0,0.0,0.0,0.0,7.0,14.0,0.0,0.0,1,0,1
JES,0,600411748,01,0,0,8.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412754,KF,0,0,6.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407839,04,1,1,10.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412082,04,0,0,10.0,04,R1,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412081,03,1,0,9.0,04,R,170.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,1,0,1
JES,0,600412083,01,0,1,8.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412312,KF,0,0,6.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600406674,03,0,1,9.0,05,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600413128,03,0,0,9.0,04,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413127,01,1,0,7.0,04,C,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410707,02,1,1,8.0,01,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413197,KF,0,1,6.0,03,C,170.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,1,0,1
JES,0,600410937,05,0,1,11.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408954,03,0,1,9.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410936,01,0,1,8.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412275,KF,1,1,6.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408890,03,0,0,9.0,03,R,170.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,1,0,1
JES,0,600411258,KF,0,0,6.0,04,R,170.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,6.0,16.0,0.0,0.0,1,0,1
JES,0,600411972,KF,0,1,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600408509,01,1,1,7.0,01,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412097,03,0,1,9.0,04,R,170.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,7.0,0.0,0.0,1,0,1
JES,0,600408015,04,1,1,10.0,04,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
JES,0,600409591,05,0,1,12.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411570,01,1,1,7.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600410176,01,0,1,7.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600409592,04,0,1,10.0,04,R,170.0,0.0,3.0,1.0,0.0,0.0,4.0,0.0,4.0,9.0,4.0,8.0,1,1,1
JES,0,600406343,03,0,1,9.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,2.0,0,1,1
JES,0,600409616,05,0,1,11.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412575,KF,1,1,6.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600403598,05,0,0,11.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411314,KF,0,1,6.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600404856,04,1,0,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600407804,05,1,0,11.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412961,03,1,1,9.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600404857,04,0,1,10.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412962,04,1,1,10.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600409719,04,0,0,10.0,05,R,170.0,0.0,1.0,1.0,0.0,0.0,3.0,0.0,2.0,5.0,3.0,6.0,1,1,1
JES,0,600409990,02,1,1,8.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600413205,04,1,1,10.0,03,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600403287,05,0,1,11.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600412625,KF,1,1,6.0,02,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600411670,01,0,1,7.0,01,R,170.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,12.0,0.0,0.0,1,0,1
JES,0,600411337,KF,1,0,6.0,05,R,170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0
JES,0,600405524,05,1,0,12.0,04,R,170.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,12.0,0,1,1
JES,0,600410731,03,1,1,9.0,04,R,170.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,1,0,1
