school,student_id,state_report_id,student_grade,gender,ethnic_name,student_age,meal_status_code,student_status_current,entry_date,entry_code,unexcused,excused,unexcused_absence_pct,excused_absence_pct,total_absence_pct,school_l1_referrals,school_l2_referrals,school_l3_referrals,school_l4_referrals,total_school_referrals,bus_l1_referrals,bus_l2_referrals,bus_l3_referrals,total_bus_referrals
JMTES,600413171,8608658644,03,Female,Black,10,03,A,46101.0,S,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412783,5713433164,02,Female,NonBlack,8,04,A,45889.0,C,5.0,1.0,2.941176470588235,0.5882352941176471,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407208,8701831787,04,Female,Black,10,03,A,45887.0,R,2.0,2.0,1.1764705882352942,1.1764705882352942,2.3529411764705883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408046,7177116282,03,Male,NonBlack,9,04,A,45887.0,R,3.0,12.0,1.7647058823529411,7.0588235294117645,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412785,6717886401,03,Female,NonBlack,9,04,A,45889.0,C,5.0,1.0,2.941176470588235,0.5882352941176471,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600410103,1434360337,04,Female,Black,10,04,A,45887.0,R,13.0,4.0,7.647058823529412,2.3529411764705883,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406871,6840603686,04,Female,Black,10,05,A,45887.0,R,13.0,2.0,7.647058823529412,1.1764705882352942,8.823529411764707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407535,4784057104,03,Female,Black,9,02,A,45887.0,R,14.0,0.0,8.235294117647058,0.0,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600407960,7054621806,03,Female,Black,9,04,A,45887.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600412746,4518616672,02,Male,Black,7,05,A,45887.0,C,11.0,1.0,6.470588235294119,0.5882352941176471,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408633,3631842244,03,Female,Black,9,05,A,45887.0,R,17.0,1.0,10.0,0.5882352941176471,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408634,3713274858,05,Male,Black,11,05,A,45887.0,R,22.0,6.0,12.941176470588237,3.5294117647058822,16.470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406510,6513573285,05,Male,Black,11,05,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600408765,7048472856,04,Male,NonBlack,10,01,A,45887.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411623,2168086213,KF,Male,Black,7,04,A,45887.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600409287,2235070845,02,Male,Black,8,04,A,45887.0,R,20.0,1.0,11.76470588235294,0.5882352941176471,12.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406891,5184706524,04,Female,Black,10,05,A,45887.0,R,4.0,4.0,2.3529411764705883,2.3529411764705883,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600406818,5331817645,05,Male,Black,11,04,A,45887.0,R,6.0,1.0,3.5294117647058822,0.5882352941176471,4.117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JMTES,600408037,3751516541,04,Female,Black,10,04,A,45887.0,R,9.0,1.0,5.294117647058823,0.5882352941176471,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JMTES,600411583,3840068732,03,Female,Black,9,04,A,45887.0,R,15.0,1.0,8.823529411764707,0.5882352941176471,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407909,4214802364,04,Female,NonBlack,10,05,A,45887.0,R,9.0,1.0,5.294117647058823,0.5882352941176471,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412790,1130750711,KF,Female,NonBlack,6,05,A,45889.0,R,16.0,5.0,9.411764705882353,2.941176470588235,12.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412645,1704355442,KF,Female,Black,6,05,A,45887.0,R,18.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JES,600410029,6576142578,02,Male,NonBlack,8,05,A,45887.0,R,6.0,1.0,3.5294117647058822,0.5882352941176471,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407443,2657633832,04,Male,NonBlack,10,05,A,45887.0,R,6.0,3.0,3.5294117647058822,1.7647058823529411,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411842,8184741247,04,Male,Black,10,04,A,45887.0,R,1.0,1.0,0.5882352941176471,0.5882352941176471,1.1764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407552,5800551348,04,Female,Black,10,04,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411840,8234274344,05,Male,Black,11,04,A,45888.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407464,5306745665,02,Male,Black,8,04,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JES,600411204,3832086262,01,Male,NonBlack,7,05,A,45887.0,R,7.0,9.0,4.117647058823529,5.294117647058823,9.411764705882353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409346,3168244726,03,Male,NonBlack,8,05,A,45887.0,R,25.0,8.0,14.705882352941178,4.705882352941177,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408737,1885711646,01,Female,Black,7,04,A,45887.0,R,28.0,2.0,16.470588235294116,1.1764705882352942,17.647058823529413,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0
JES,600407766,3635254245,04,Male,Black,10,03,A,45887.0,R,2.0,5.0,1.1764705882352942,2.941176470588235,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408608,7705001668,03,Male,NonBlack,9,03,A,45887.0,R,10.0,2.0,5.88235294117647,1.1764705882352942,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408647,8484765607,03,Male,Black,9,04,A,45887.0,R,2.0,1.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413172,8314608538,02,Male,NonBlack,8,05,A,46101.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410841,2427384773,02,Female,NonBlack,7,01,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411514,2084383112,01,Female,NonBlack,7,03,A,45887.0,R,6.0,1.0,3.5294117647058822,0.5882352941176471,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412776,6035882474,KF,Male,NonBlack,6,03,A,45887.0,R,82.0,0.0,48.23529411764706,0.0,48.23529411764706,0.0,2.0,6.0,0.0,8.0,0.0,0.0,0.0,0.0
JES,600413198,5168205373,01,Female,NonBlack,7,03,A,46115.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413199,2235183678,05,Male,NonBlack,11,03,A,46115.0,C,1.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410518,1817510784,02,Male,Black,7,04,A,45888.0,R,10.0,6.0,5.88235294117647,3.5294117647058822,9.411764705882353,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600409315,5223626628,03,Male,Black,9,04,A,45904.0,R,18.0,0.0,10.588235294117647,0.0,10.588235294117647,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600411679,8040377668,KF,Female,NonBlack,6,01,A,45887.0,R,6.0,5.0,3.5294117647058822,2.941176470588235,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600403449,7002238318,04,Male,NonBlack,11,04,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408783,7344163004,04,Male,NonBlack,10,03,A,45887.0,R,4.0,2.0,2.3529411764705883,1.1764705882352942,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412438,4430754117,01,Male,NonBlack,7,04,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411600,3347304188,01,Male,NonBlack,7,06,A,45887.0,R,58.0,6.0,34.11764705882353,3.5294117647058822,37.64705882352941,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412440,8240027078,04,Male,NonBlack,10,04,A,45887.0,R,64.0,8.0,37.64705882352941,4.705882352941177,42.35294117647059,1.0,3.0,1.0,0.0,5.0,0.0,3.0,0.0,3.0
JES,600412439,5028547643,03,Male,NonBlack,8,04,A,45887.0,R,12.0,0.0,7.0588235294117645,0.0,7.0588235294117645,1.0,2.0,2.0,0.0,5.0,0.0,2.0,0.0,2.0
JES,600406445,3861786836,03,Male,Black,9,05,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600411459,3686704117,02,Female,Black,8,04,A,45887.0,R,12.0,1.0,7.0588235294117645,0.5882352941176471,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410364,7668614808,02,Male,NonBlack,8,01,A,45887.0,R,7.0,0.0,4.117647058823529,0.0,4.117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600408733,8004324704,04,Female,NonBlack,9,03,A,45887.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411651,1837701541,01,Male,NonBlack,7,03,A,45887.0,R,11.0,1.0,6.470588235294119,0.5882352941176471,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411650,2548372401,01,Male,NonBlack,7,03,A,45887.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410859,4345435652,05,Female,Black,11,04,A,45887.0,R,17.0,0.0,10.0,0.0,10.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600407772,1366136632,04,Female,NonBlack,10,05,A,45887.0,R,19.0,5.0,11.176470588235295,2.941176470588235,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600402601,5002041617,05,Male,NonBlack,12,05,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412869,2614224042,01,Male,Black,7,04,A,46059.0,R,32.0,4.0,18.823529411764707,2.3529411764705883,21.176470588235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412870,2640203506,03,Female,Black,9,04,A,45915.0,R,19.0,0.0,11.176470588235295,0.0,11.176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410122,6470848375,KF,Male,Black,6,04,A,45887.0,R,7.0,2.0,4.117647058823529,1.1764705882352942,5.294117647058823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413014,6267185305,01,Female,NonBlack,7,04,A,45993.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409878,1552465211,KF,Female,NonBlack,6,05,A,45887.0,R,10.0,4.0,5.88235294117647,2.3529411764705883,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409915,8075755073,KF,Female,Black,6,03,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408347,1362130051,02,Male,Black,8,03,A,45887.0,R,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411693,8016200327,02,Male,Black,8,04,A,45887.0,S,2.0,1.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600410082,5330356736,02,Male,Black,8,04,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413210,8733801021,01,Male,Black,7,03,A,46125.0,C,1.0,0.0,0.5882352941176471,0.0,0.5882352941176471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413209,5811684367,01,Male,Black,7,03,A,46125.0,C,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407750,3141843817,04,Male,NonBlack,11,05,A,45887.0,R,6.0,5.0,3.5294117647058822,2.941176470588235,6.470588235294119,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600409226,8500708032,03,Male,NonBlack,9,05,A,45887.0,R,18.0,6.0,10.588235294117647,3.5294117647058822,14.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409227,8083668056,03,Male,NonBlack,9,05,A,45887.0,R,4.0,2.0,2.3529411764705883,1.1764705882352942,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408038,6514478468,03,Male,NonBlack,9,04,A,45887.0,R,76.0,0.0,44.70588235294118,0.0,44.70588235294118,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600410452,1138743208,01,Male,Black,8,05,A,45887.0,R,2.0,0.0,1.1764705882352942,0.0,1.1764705882352942,0.0,3.0,3.0,0.0,6.0,0.0,0.0,0.0,0.0
JES,600409085,6763428234,01,Female,Black,7,01,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412203,1011741786,02,Female,Black,8,04,A,45887.0,R,34.0,3.0,20.0,1.7647058823529411,21.764705882352942,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407385,3713588745,02,Female,Black,8,04,A,45887.0,R,4.0,2.0,2.3529411764705883,1.1764705882352942,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408885,7515347017,05,Female,Black,11,01,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408886,1013887236,03,Male,Black,9,01,A,45887.0,R,10.0,2.0,5.88235294117647,1.1764705882352942,7.0588235294117645,0.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,2.0
JES,600412480,5815648854,KF,Male,Black,6,04,A,45887.0,R,28.0,5.0,16.470588235294116,2.941176470588235,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412337,4082050754,KF,Male,NonBlack,6,04,A,45887.0,R,6.0,6.0,3.5294117647058822,3.5294117647058822,7.0588235294117645,1.0,5.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0
JES,600408545,8778233266,02,Female,NonBlack,8,05,A,45887.0,R,10.0,2.0,5.88235294117647,1.1764705882352942,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410039,3125325503,02,Male,NonBlack,8,05,A,45887.0,R,5.0,1.0,2.941176470588235,0.5882352941176471,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410558,8827147137,01,Male,NonBlack,8,05,A,45887.0,R,3.0,4.0,1.7647058823529411,2.3529411764705883,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407488,3436533268,04,Female,Black,10,04,A,45887.0,R,30.0,4.0,17.647058823529413,2.3529411764705883,20.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0
JES,600409826,4458868127,03,Female,NonBlack,9,05,A,45889.0,R,1.0,6.0,0.5882352941176471,3.5294117647058822,4.117647058823529,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600410448,1082046282,02,Female,NonBlack,7,05,A,45887.0,R,26.0,8.0,15.294117647058824,4.705882352941177,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411243,1623528582,KF,Female,Black,6,05,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410833,1255451357,05,Male,Black,11,05,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408074,8157645602,02,Male,Black,8,04,A,45887.0,R,26.0,0.0,15.294117647058824,0.0,15.294117647058824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412687,3620688657,02,Female,Black,8,05,A,45887.0,R,3.0,2.0,1.7647058823529411,1.1764705882352942,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JES,600410553,1638488407,03,Female,Black,9,05,A,45887.0,R,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600411034,5464087505,KF,Female,Black,6,04,A,45887.0,R,19.0,0.0,11.176470588235295,0.0,11.176470588235295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410554,7317036114,05,Female,Black,12,01,A,45887.0,R,24.0,0.0,14.117647058823529,0.0,14.117647058823529,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
JES,600412444,2585007716,03,Female,Black,9,05,A,45887.0,R,3.0,4.0,1.7647058823529411,2.3529411764705883,4.117647058823529,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
JES,600406213,7452322727,05,Female,Black,11,05,A,45887.0,R,6.0,0.0,3.5294117647058822,0.0,3.5294117647058822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411888,1635838636,05,Female,Black,10,01,A,45887.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407668,2578351713,03,Female,Black,9,04,A,45887.0,R,30.0,0.0,17.647058823529413,0.0,17.647058823529413,0.0,0.0,1.0,0.0,1.0,0.0,4.0,0.0,4.0
JES,600406851,5244604684,03,Male,Black,9,05,A,45887.0,S,2.0,1.0,1.1764705882352942,0.5882352941176471,1.7647058823529411,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600412658,3568661471,04,Male,Black,11,04,A,45887.0,R,16.0,10.0,9.411764705882353,5.88235294117647,15.294117647058824,0.0,4.0,1.0,0.0,5.0,0.0,0.0,0.0,0.0
JES,600403574,1340741808,05,Male,Black,11,05,A,45887.0,R,21.0,0.0,12.352941176470589,0.0,12.352941176470589,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412449,3805518727,KF,Male,NonBlack,6,03,A,45887.0,R,9.0,5.0,5.294117647058823,2.941176470588235,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600413153,2502613047,KF,Female,NonBlack,6,03,A,46086.0,R,8.0,0.0,4.705882352941177,0.0,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409880,1030266188,KF,Female,Black,6,04,A,45887.0,R,8.0,4.0,4.705882352941177,2.3529411764705883,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410672,1300550405,05,Female,NonBlack,11,05,A,45887.0,R,35.0,1.0,20.588235294117645,0.5882352941176471,21.176470588235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411456,8487746221,01,Male,Black,7,05,A,45887.0,R,74.0,2.0,43.529411764705884,1.1764705882352942,44.70588235294118,0.0,2.0,3.0,0.0,5.0,0.0,0.0,0.0,0.0
JES,600412260,7374672754,05,Female,Black,11,04,A,45887.0,R,8.0,2.0,4.705882352941177,1.1764705882352942,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412702,7811801783,KF,Female,Black,5,03,A,45887.0,R,33.0,0.0,19.411764705882355,0.0,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409251,8722731616,04,Female,NonBlack,10,04,A,45887.0,S,19.0,3.0,11.176470588235295,1.7647058823529411,12.941176470588237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600408963,3187866752,03,Male,Black,9,05,A,45930.0,R,31.0,0.0,18.235294117647058,0.0,18.235294117647058,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600410375,6425847721,KF,Male,Black,5,02,A,45887.0,R,19.0,1.0,11.176470588235295,0.5882352941176471,11.76470588235294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600406630,2861163328,03,Female,Black,9,02,A,45887.0,R,11.0,1.0,6.470588235294119,0.5882352941176471,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410376,7805254132,01,Female,Black,6,02,A,45887.0,R,10.0,0.0,5.88235294117647,0.0,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406611,1262177285,05,Female,Black,11,03,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406599,4545421048,05,Female,Black,11,05,A,45887.0,R,5.0,0.0,2.941176470588235,0.0,2.941176470588235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411146,4660782683,05,Female,Black,11,05,A,45887.0,R,13.0,10.0,7.647058823529412,5.88235294117647,13.529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407756,1602813304,03,Male,Black,9,05,A,45887.0,R,9.0,3.0,5.294117647058823,1.7647058823529411,7.0588235294117645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409199,3782804335,01,Male,Black,7,05,A,45887.0,R,39.0,0.0,22.941176470588236,0.0,22.941176470588236,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0
JES,600404982,8063365121,05,Male,NonBlack,11,04,A,46098.0,R,16.0,0.0,9.411764705882353,0.0,9.411764705882353,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0
JES,600407824,8188131037,04,Male,NonBlack,10,04,A,45887.0,R,40.0,0.0,23.52941176470588,0.0,23.52941176470588,0.0,3.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0
JES,600412292,8265711327,02,Male,NonBlack,8,05,A,45887.0,R,9.0,1.0,5.294117647058823,0.5882352941176471,5.88235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412291,4403640637,01,Female,NonBlack,7,05,A,45887.0,R,10.0,1.0,5.88235294117647,0.5882352941176471,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412935,4451107445,01,Male,Black,6,04,A,45957.0,C,11.0,0.0,6.470588235294119,0.0,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600411563,7138813134,01,Female,Black,7,01,A,45887.0,R,11.0,2.0,6.470588235294119,1.1764705882352942,7.647058823529412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600407436,6125833007,04,Male,Black,10,03,A,45887.0,R,3.0,0.0,1.7647058823529411,0.0,1.7647058823529411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410241,6587737115,02,Male,Black,8,04,A,45936.0,R,37.0,8.0,21.764705882352942,4.705882352941177,26.47058823529412,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600410235,7421372336,04,Female,Black,10,04,A,45936.0,R,30.0,3.0,17.647058823529413,1.7647058823529411,19.411764705882355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412911,1726088342,02,Female,NonBlack,8,05,A,45938.0,R,35.0,1.0,20.588235294117645,0.5882352941176471,21.176470588235293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412910,4324607762,01,Male,NonBlack,6,05,A,45938.0,R,38.0,0.0,22.35294117647059,0.0,22.35294117647059,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600410213,2116338447,04,Female,Black,10,04,A,45887.0,R,1.0,1.0,0.5882352941176471,0.5882352941176471,1.1764705882352942,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
JES,600410210,3344545822,04,Male,Black,10,04,A,45887.0,R,0.0,1.0,0.0,0.5882352941176471,0.5882352941176471,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
JES,600412252,5165240467,KF,Male,NonBlack,6,04,A,45902.0,R,2.0,9.0,1.1764705882352942,5.294117647058823,6.470588235294119,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600406861,7078480406,03,Female,Black,9,02,A,45887.0,R,7.0,1.0,4.117647058823529,0.5882352941176471,4.705882352941177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600409065,8755682821,03,Female,NonBlack,9,05,A,45887.0,R,21.0,7.0,12.352941176470589,4.117647058823529,16.470588235294116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
JES,600412758,2147605721,KF,Male,Black,6,03,A,45887.0,R,13.0,1.0,7.647058823529412,0.5882352941176471,8.235294117647058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
